id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	nb_snp	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	CO_NCO
114	WT12	1500	SK1-MLH3	12	13	552364	552464	552464	553296	552414	552880	02:06	1	1	466	931	1	466	0	932	552364_552464	552464_553296	552464_757281	553296_758570	1	1	10.1	1	0	1	1	1	1	1	552647	                      graph_bin_annot3(13,551000,554000,c(1,2))	NA	NCO
111	WT12	1500	SK1-MLH3	12	13	406917	407191	407898	409456	407054	408677	02:06	1	708	1623	2538	1	1623	707	2539	406917_407898	407191_409456	407898_412883	409456_414299	3	1	10.1	1	0	1	1	1	1	1	407866	                      graph_bin_annot3(13,405000,410000,c(5,6))	NA	NCO
116	WT12	1500	SK1-MLH3	12	13	796401	796580	800561	800671	796490.25	800616.25	02:06	1	3982	4126	4269	1	4126	3981	4270	796401_800561	796580_800671	800561_856673	800671_857214	41	1	10.1	1	0	1	1	1	1	1	798553	                      graph_bin_annot3(13,795000,801000,c(3,4))	NA	NCO
107	WT12	1500	SK1-MLH3	12	13	166619	167925	168229	168709	167272	168469	(6:2)_(4:4aCO)	2_nonsis	305	1197	2089	2	1197	304	2090	166619_168229	167925_168709	168229_236370	168709_237159	5	1	15	1	1	0	1	2	1	0	167871	                      graph_bin_annot3(13,165000,169000,c(5,6,7,8))	NA	CO
112	WT12	1500	SK1-MLH3	12	13	412883	414299	414299	415535	413591	414917	(6:2)_(4:4aCO)	2_nonsis	1	1326	2651	2	1326	0	2652	412883_414299	414299_415535	414299_477051	415535_478087	1	1	15	1	1	0	1	2	1	0	414254	                      graph_bin_annot3(13,411000,416000,c(5,6,7,8))	NA	CO
117	WT12	1500	SK1-MLH3	12	13	856673	857214	858033	859329	856943.25	858681.25	(6:2)_(4:4aCO)	2_nonsis	820	1738	2655	2	1738	819	2656	856673_858033	857214_859329	858033_917493	859329_924431	11	1	15	1	1	0	1	2	1	0	857812	                      graph_bin_annot3(13,855000,860000,c(1,2,5,6))	NA	CO
110	WT12	1500	SK1-MLH3	12	13	394901	395714	398377	398994	395307.5	398685.5	(6:2)_(4:4aCO)	2_nonsis	2664	3378	4092	2	3378	2663	4093	394901_398377	395714_398994	398377_406917	398994_407191	18	1	15	1	1	0	1	2	1	0	396997	                      graph_bin_annot3(13,393000,399000,c(3,4,5,6))	NA	CO
109	WT12	1500	SK1-MLH3	12	13	250706	252532	255569	262051	251619	258810	(6:2)_(4:4aCO)	2_nonsis	3038	7191	11344	2	7191	3037	11345	250706_255569	252532_262051	255569_394901	262051_395714	7	1	15	1	1	0	1	2	1	0	255215	                      graph_bin_annot3(13,249000,263000,c(3,4,5,6))	NA	CO
113	WT12	1500	SK1-MLH3	12	13	477051	478087	481534	485712	477569	483623	(2:6)_(4:4aCO)	2_nonsis	3448	6054	8660	2	6054	3447	8661	477051_481534	478087_485712	481534_552364	485712_552464	23	1	16	1	1	0	1	2	1	0	480596	                      graph_bin_annot3(13,476000,486000,c(3,4,7,8))	NA	CO
108	WT12	1500	SK1-MLH3	12	13	236370	237159	236370	237159	236567.5	236961.5	(4:4aCO)	2_nonsis	0	394	788	1	0	0	0	236370	237159	250706	252532	0	1	100	1	1	0	1	1	0	0	236765	                      graph_bin_annot3(13,235000,238000,c(1,2,3,4))	NA	CO
106	WT12	1500	SK1-MLH3	12	13	11305	16406	11305	16406	12580.5	15130.5	(4:4aCO)	2_nonsis	0	2550	5100	1	0	0	0	11305	16406	166619	167925	0	1	100	1	1	0	1	1	0	0	13856	                      graph_bin_annot3(13,10000,17000,c(1,2,3,4))	NA	CO
125	WT12	1500	SK1-MLH3	12	14	441233	441371	441615	441915	441302	441765	06:02	1	245	463	681	1	463	244	682	441233_441615	441371_441915	441615_556632	441915_557562	3	1	10	1	0	1	1	1	1	1	441534	                      graph_bin_annot3(14,440000,442000,c(3,4))	NA	NCO
131	WT12	1500	SK1-MLH3	12	14	752936	755545	755761	757055	754240.25	756408.25	02:06	1	217	2168	4118	1	2168	216	4119	752936_755761	755545_757055	755761_761395	757055_784333	5	1	10.1	1	0	1	1	1	1	1	755324	                      graph_bin_annot3(14,751000,758000,c(5,6))	NA	NCO
118	WT12	1500	SK1-MLH3	12	14	66215	66768	66837	71784	66491.5	69310.5	02:06	1	70	2819	5568	1	2819	69	5569	66215_66837	66768_71784	66837_121853	71784_122496	2	1	10.1	1	0	1	1	1	1	1	67901	                      graph_bin_annot3(14,65000,72000,c(1,2))	NA	NCO
123	WT12	1500	SK1-MLH3	12	14	328022	328483	328880	330395	328252.5	329637.5	(6:2)_(4:4aCO)	2_nonsis	398	1385	2372	2	1385	397	2373	328022_328880	328483_330395	328880_373134	330395_373632	3	1	15	1	1	0	1	2	1	0	328945	                      graph_bin_annot3(14,327000,331000,c(1,2,3,4))	NA	CO
127	WT12	1500	SK1-MLH3	12	14	600190	602860	602860	604417	601524.75	603638.75	(6:2)_(4:4aCO)	2_nonsis	1	2114	4226	2	2114	0	4227	600190_602860	602860_604417	602860_639025	604417_640247	1	1	15	1	1	0	1	2	1	0	602582	                      graph_bin_annot3(14,599000,605000,c(1,2,5,6))	NA	CO
119	WT12	1500	SK1-MLH3	12	14	121853	122496	123896	125337	122174.5	124616.5	(6:2)_(4:4aCO)	2_nonsis	1401	2442	3483	2	2442	1400	3484	121853_123896	122496_125337	123896_180525	125337_181532	9	1	15	1	1	0	1	2	1	0	123396	                      graph_bin_annot3(14,120000,126000,c(5,6,7,8))	NA	CO
130	WT12	1500	SK1-MLH3	12	14	707910	708561	711992	713304	708235.75	712647.75	(6:2)_(4:4aCO)	2_nonsis	3432	4412	5393	2	4412	3431	5394	707910_711992	708561_713304	711992_752936	713304_755545	17	1	15	1	1	0	1	2	1	0	710442	                      graph_bin_annot3(14,706000,714000,c(3,4,7,8))	NA	CO
120	WT12	1500	SK1-MLH3	12	14	180525	181532	181651	182327	181028.75	181988.75	(2:6)_(4:4aCO)	2_nonsis	120	960	1801	2	960	119	1802	180525_181651	181532_182327	181651_262513	182327_263352	2	1	16	1	1	0	1	2	1	0	181509	                      graph_bin_annot3(14,179000,183000,c(1,2,7,8))	NA	CO
122	WT12	1500	SK1-MLH3	12	14	319048	321416	321416	322462	320232	321939	(2:6)_(4:4aCO)	2_nonsis	1	1707	3413	2	1707	0	3414	319048_321416	321416_322462	321416_328022	322462_328483	1	1	16	1	1	0	1	2	1	0	321086	                      graph_bin_annot3(14,318000,323000,c(3,4,7,8))	NA	CO
128	WT12	1500	SK1-MLH3	12	14	639025	640247	641859	642812	639635.75	642335.75	(2:6)_(4:4aCO)	2_nonsis	1613	2700	3786	2	2700	1612	3787	639025_641859	640247_642812	641859_691115	642812_691294	4	1	16	1	1	0	1	2	1	0	640986	                      graph_bin_annot3(14,638000,643000,c(3,4,7,8))	NA	CO
121	WT12	1500	SK1-MLH3	12	14	262513	263352	263352	268752	262932.25	266052.25	(0:8)_(4:4)	2_sis	1	3120	6238	0	3120	0	6239	262513_263352	263352_268752	263352_319048	268752_321416	1	0	1	2	0	2	2	2	2	2	264492	                      graph_bin_annot3(14,261000,269000,c(5,6,7,8))	NA	NCO
124	WT12	1500	SK1-MLH3	12	14	373134	373632	373632	374054	373383	373843	(0:8)_(4:4)	2_sis	1	460	919	0	460	0	920	373134_373632	373632_374054	373632_441233	374054_441371	1	0	1	2	0	2	2	2	2	2	373613	                      graph_bin_annot3(14,372000,375000,c(1,2,5,6))	NA	NCO
129	WT12	1500	SK1-MLH3	12	14	691115	691294	691294	691878	691204.25	691586.25	(0:8)_(4:4)	2_sis	1	382	762	0	382	0	763	691115_691294	691294_691878	691294_707910	691878_708561	1	0	1	2	0	2	2	2	2	2	691395	                      graph_bin_annot3(14,690000,692000,c(3,4,5,6))	NA	NCO
126	WT12	1500	SK1-MLH3	12	14	556632	557562	560459	560823	557097	560641	(2:6)_(2:6a)_(4:4aCO)	3	2898	3544	4190	0	2442_1102	                      1893_837	2990_1368	556632_559455_560459	557562_559622_560823	559455_560459_600190	559622_560823_602860	23	0	2	2	1	1	2	2	1	1	558869	                      graph_bin_annot3(14,555000,561000,c(1,2,5,6,7,8))	NA	CO
136	WT12	1500	SK1-MLH3	12	15	344523	345062	345064	345097	344792.5	345080.5	02:06	1	3	288	573	1	288	2	574	344523_345064	345062_345097	345064_393430	345097_394567	2	1	10.1	1	0	1	1	1	1	1	344937	                      graph_bin_annot3(15,343000,346000,c(1,2))	NA	NCO
134	WT12	1500	SK1-MLH3	12	15	108394	108945	108950	109106	108669.75	109027.75	02:06	1	6	358	711	1	358	5	712	108394_108950	108945_109106	108950_171515	109106_172278	2	1	10.1	1	0	1	1	1	1	1	108849	                      graph_bin_annot3(15,107000,110000,c(5,6))	NA	NCO
142	WT12	1500	SK1-MLH3	12	15	928755	929121	929923	930026	928938.25	929974.25	02:06	1	803	1036	1270	1	1036	802	1271	928755_929923	929121_930026	929923_931662	930026_931681	4	1	10.1	1	0	1	1	1	1	1	929456	                      graph_bin_annot3(15,927000,931000,c(5,6))	NA	NCO
137	WT12	1500	SK1-MLH3	12	15	393430	394567	395393	396793	393998.75	396092.75	02:06	1	827	2094	3362	1	2094	826	3363	393430_395393	394567_396793	395393_468739	396793_469287	5	1	10.1	1	0	1	1	1	1	1	395046	                      graph_bin_annot3(15,392000,397000,c(1,2))	NA	NCO
145	WT12	1500	SK1-MLH3	12	15	970266	976232	976232	976495	973249.25	976363.25	02:06	1	1	3114	6228	1	3114	0	6229	970266_976232	976232_976495	976232_976752	976495_979610	1	1	10.1	1	0	1	1	1	1	1	974806	                      graph_bin_annot3(15,969000,977000,c(5,6))	NA	NCO
141	WT12	1500	SK1-MLH3	12	15	812674	813776	815061	815222	813225.25	815141.25	(6:2)_(4:4aCO)	2_nonsis	1286	1916	2547	2	1916	1285	2548	812674_815061	813776_815222	815061_928755	815222_929121	8	1	15	1	1	0	1	2	1	0	814183	                      graph_bin_annot3(15,811000,816000,c(1,2,5,6))	NA	CO
135	WT12	1500	SK1-MLH3	12	15	171515	172278	174675	175512	171896.5	175093.5	(6:2)_(4:4aCO)	2_nonsis	2398	3197	3996	2	3197	2397	3997	171515_174675	172278_175512	174675_344523	175512_345062	18	1	15	1	1	0	1	2	1	0	173495	                      graph_bin_annot3(15,170000,176000,c(3,4,5,6))	NA	CO
132	WT12	1500	SK1-MLH3	12	15	87079	87126	93191	94056	87102.5	93623.5	(6:2)_(4:4aCO)	2_nonsis	6066	6521	6976	2	6521	6065	6977	87079_93191	87126_94056	93191_106151	94056_107219	51	1	15	1	1	0	1	2	1	0	90363	                      graph_bin_annot3(15,86000,95000,c(3,4,7,8))	NA	CO
147	WT12	1500	SK1-MLH3	12	15	1012927	1014395	1014395	1017810	1013660.75	1016102.75	(2:6)_(4:4aCO)	2_nonsis	1	2442	4882	2	2442	0	4883	1012927_1014395	1014395_1017810	1014395_1057321	1017810_1060135	1	1	16	1	1	0	1	2	1	0	1014882	                      graph_bin_annot3(15,1011000,1018000,c(1,2,5,6))	NA	CO
133	WT12	1500	SK1-MLH3	12	15	106151	107219	106151	107219	106418	106952	(4:4aCO)	2_nonsis	0	534	1067	1	0	0	0	106151	107219	108394	108945	0	1	100	1	1	0	1	1	0	0	106685	                      graph_bin_annot3(15,105000,108000,c(3,4,5,6))	NA	CO
148	WT12	1500	SK1-MLH3	12	15	1057321	1060135	1057321	1060135	1058025	1059431	(4:4aCO)	2_nonsis	0	1406	2813	1	0	0	0	1057321	1060135	1063956	1091291	0	1	100	1	1	0	1	1	0	0	1058728	                      graph_bin_annot3(15,1056000,1061000,c(5,6,7,8))	NA	CO
146	WT12	1500	SK1-MLH3	12	15	976752	979610	976752	979610	977467	978895	(4:4aCO)	2_nonsis	0	1428	2857	1	0	0	0	976752	979610	1012927	1014395	0	1	100	1	1	0	1	1	0	0	978181	                      graph_bin_annot3(15,975000,980000,c(1,2,5,6))	NA	CO
138	WT12	1500	SK1-MLH3	12	15	468739	469287	469287	469545	469013	469416	(0:8)_(4:4)	2_sis	1	403	805	0	403	0	806	468739_469287	469287_469545	469287_511443	469545_511736	1	0	1	2	0	2	2	2	2	2	469215	                      graph_bin_annot3(15,467000,470000,c(1,2,3,4))	NA	NCO
139	WT12	1500	SK1-MLH3	12	15	511443	511736	511736	511893	511589.5	511814.5	(0:8)_(4:4)	2_sis	1	225	449	0	225	0	450	511443_511736	511736_511893	511736_621528	511893_621550	1	0	1	2	0	2	2	2	2	2	511702	                      graph_bin_annot3(15,510000,512000,c(1,2,3,4))	NA	NCO
140	WT12	1500	SK1-MLH3	12	15	621528	621550	621550	621558	621539	621554	(0:8)_(4:4)	2_sis	1	15	29	0	15	0	30	621528_621550	621550_621558	621550_812674	621558_813776	1	0	1	2	0	2	2	2	2	2	621547	                      graph_bin_annot3(15,620000,622000,c(1,2,3,4))	NA	NCO
143	WT12	1500	SK1-MLH3	12	15	931662	931681	931681	932032	931671.5	931856.5	(0:8)_(4:4)	2_sis	1	185	369	0	185	0	370	931662_931681	931681_932032	931681_970186	932032_970207	1	0	1	2	0	2	2	2	2	2	931764	                      graph_bin_annot3(15,930000,933000,c(3,4,5,6))	NA	NCO
144	WT12	1500	SK1-MLH3	12	15	970186	970207	970207	970228	970196.5	970217.5	(0:8)_(4:4)	2_sis	1	21	41	0	21	0	42	970186_970207	970207_970228	970207_970266	970228_976232	1	0	1	2	0	2	2	2	2	2	970207	                      graph_bin_annot3(15,969000,971000,c(3,4,5,6))	NA	NCO
162	WT12	1500	SK1-MLH3	12	16	897538	900592	901786	904203	899064.75	902994.75	06:02	1	1195	3930	6664	1	3930	1194	6665	897538_901786	900592_904203	901786_927175	904203_927397	16	1	10	1	0	1	1	1	1	1	901030	                      graph_bin_annot3(16,896000,905000,c(7,8))	NA	NCO
150	WT12	1500	SK1-MLH3	12	16	103612	103942	108820	108966	103777	108893	06:02	1	4879	5116	5353	1	5116	4878	5354	103612_108820	103942_108966	108820_152472	108966_166774	38	1	10	1	0	1	1	1	1	1	106335	                      graph_bin_annot3(16,102000,109000,c(3,4))	NA	NCO
157	WT12	1500	SK1-MLH3	12	16	591536	607353	607353	618453	599444.75	612902.75	06:02	1	1	13458	26916	1	13458	0	26917	591536_607353	607353_618453	607353_653303	618453_653405	1	1	10	1	0	1	1	1	1	1	606174	                      graph_bin_annot3(16,590000,619000,c(1,2))	NA	NCO
158	WT12	1500	SK1-MLH3	12	16	653303	653405	654906	655575	653354.25	655240.25	02:06	1	1502	1886	2271	1	1886	1501	2272	653303_654906	653405_655575	654906_719281	655575_719631	15	1	10.1	1	0	1	1	1	1	1	654297	                      graph_bin_annot3(16,652000,656000,c(5,6))	NA	NCO
153	WT12	1500	SK1-MLH3	12	16	311442	312263	313954	314443	311852.5	314198.5	02:06	1	1692	2346	3000	1	2346	1691	3001	311442_313954	312263_314443	313954_339149	314443_339840	11	1	10.1	1	0	1	1	1	1	1	313026	                      graph_bin_annot3(16,310000,315000,c(3,4))	NA	NCO
155	WT12	1500	SK1-MLH3	12	16	432226	432477	435332	443745	432351.5	439538.5	02:06	1	2856	7187	11518	1	7187	2855	11519	432226_435332	432477_443745	435332_493529	443745_493986	8	1	10.1	1	0	1	1	1	1	1	435945	                      graph_bin_annot3(16,431000,444000,c(3,4))	NA	NCO
159	WT12	1500	SK1-MLH3	12	16	719281	719631	721093	722078	719455.75	721585.75	(2:6)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	1463	2130	2796	4	863_623_644	                      287_114_43	1439_1132_1244	719281_719918_720834_721093	719631_720720_721050_722078	719918_720834_721093_751272	720720_721050_722078_752166	9	1	12	1	1	0	1	1	0	0	720521	                      graph_bin_annot3(16,718000,723000,c(1,2,5,6))	NA	CO
149	WT12	1500	SK1-MLH3	12	16	46871	47208	47425	48109	47039.25	47767.25	(6:2)_(4:4aCO)	2_nonsis	218	728	1237	2	728	217	1238	46871_47425	47208_48109	47425_103612	48109_103942	5	1	15	1	1	0	1	2	1	0	47403	                      graph_bin_annot3(16,45000,49000,c(3,4,5,6))	NA	CO
154	WT12	1500	SK1-MLH3	12	16	339149	339840	340831	341647	339494.75	341238.75	(6:2)_(4:4aCO)	2_nonsis	992	1744	2497	2	1744	991	2498	339149_340831	339840_341647	340831_432226	341647_432477	7	1	15	1	1	0	1	2	1	0	340367	                      graph_bin_annot3(16,338000,342000,c(1,2,5,6))	NA	CO
163	WT12	1500	SK1-MLH3	12	16	927175	927397	927980	928512	927286	928246	(2:6)_(4:4aCO)	2_nonsis	584	960	1336	2	960	583	1337	927175_927980	927397_928512	927980_942354	928512_948066	3	1	16	1	1	0	1	2	1	0	927766	                      graph_bin_annot3(16,926000,929000,c(5,6,7,8))	NA	CO
160	WT12	1500	SK1-MLH3	12	16	751272	752166	753640	754869	751718.75	754254.75	(2:6)_(4:4aCO)	2_nonsis	1475	2536	3596	2	2536	1474	3597	751272_753640	752166_754869	753640_833382	754869_834128	7	1	16	1	1	0	1	2	1	0	752987	                      graph_bin_annot3(16,750000,755000,c(1,2,5,6))	NA	CO
161	WT12	1500	SK1-MLH3	12	16	833382	834128	833382	834128	833569	833941	(4:4aCO)	2_nonsis	0	372	745	1	0	0	0	833382	834128	897538	900592	0	1	100	1	1	0	1	1	0	0	833755	                      graph_bin_annot3(16,832000,835000,c(3,4,7,8))	NA	CO
151	WT12	1500	SK1-MLH3	12	16	152472	166774	152472	166774	156048	163198	(4:4aCO)	2_nonsis	0	7150	14301	1	0	0	0	152472	166774	238515	238556	0	1	100	1	1	0	1	1	0	0	159623	                      graph_bin_annot3(16,151000,167000,c(3,4,5,6))	NA	CO
156	WT12	1500	SK1-MLH3	12	16	493529	493986	494222	495156	493757.25	494689.25	(0:8)_(4:4aCO)	3	237	932	1626	0	932	236	1627	493529_494222	493986_495156	494222_591536	495156_607353	2	0	2	2	1	1	2	2	1	1	494223	                      graph_bin_annot3(16,492000,496000,c(3,4,5,6,7,8))	NA	CO
152	WT12	1500	SK1-MLH3	12	16	238515	238556	242019	242716	238535.5	242367.5	(0:8)_(4:4aCO)_(0:8)_(4:4CO)	4	3464	3832	4200	0	184_166_3482	                      103_0_3028	266_332_3935	238515_238659_238781_242019	238556_238781_238991_242716	238659_238781_242019_311442	238781_238991_242716_312263	12	0	3	2	2	0	2	2	0	0	240452	                      graph_bin_annot3(16,237000,243000)	NA	NCO
3	WT13	1500	SK1-MLH3	13	1	196248	198436	198874	199932	197342	199403	06:02	1	439	2061	3683	1	2061	438	3684	196248_198874	198436_199932	198874_202953	199932_203605	6	1	10	1	0	1	1	1	1	1	198373	                      graph_bin_annot3(1,195000,200000,c(5,6))	NA	NCO
1	WT13	1500	SK1-MLH3	13	1	66129	67120	69403	69585	66624.25	69494.25	(4:4aCO)_(2:6)_(4:4a)	2_nonsis	2284	2870	3455	3	870_1999	                      155_1688	1586_2310	66129_67275_69403	67120_67715_69585	67275_69403_109887	67715_69585_110014	12	1	12	1	1	0	1	1	0	0	68059	                      graph_bin_annot3(1,65000,70000,c(3,4,5,6))	NA	CO
2	WT13	1500	SK1-MLH3	13	1	109887	110014	113326	113789	109950.5	113557.5	(2:6)_(4:4aCO)	2_nonsis	3313	3607	3901	2	3607	3312	3902	109887_113326	110014_113789	113326_196248	113789_198436	22	1	16	1	1	0	1	2	1	0	111754	                      graph_bin_annot3(1,108000,114000,c(3,4,7,8))	NA	CO
145	WT13	1500	SK1-MLH3	13	1	202953	203605	203612	230218	203281	216913		1	0	13632	27264	0	0	NA	0	NA	NA	NA	NA	0	0	4	1	NA	NA	1	1	NA	NA	210097	                        graph_bin_annot3(1,201000,231000)	NA	NCO
11	WT13	1500	SK1-MLH3	13	2	703999	704193	704282	704676	704096	704479	06:02	1	90	383	676	1	383	89	677	703999_704282	704193_704676	704282_732123	704676_734445	3	1	10	1	0	1	1	1	1	1	704288	                      graph_bin_annot3(2,702000,705000,c(5,6))	NA	NCO
4	WT13	1500	SK1-MLH3	13	2	74189	74688	75564	76203	74438.5	75883.5	02:06	1	877	1445	2013	1	1445	876	2014	74189_75564	74688_76203	75564_192289	76203_194226	6	1	10.1	1	0	1	1	1	1	1	75161	                      graph_bin_annot3(2,73000,77000,c(5,6))	NA	NCO
6	WT13	1500	SK1-MLH3	13	2	243486	243609	245305	245747	243547.75	245525.75	02:06	1	1697	1978	2260	1	1978	1696	2261	243486_245305	243609_245747	245305_381522	245747_381905	10	1	10.1	1	0	1	1	1	1	1	244537	                      graph_bin_annot3(2,242000,246000,c(5,6))	NA	NCO
9	WT13	1500	SK1-MLH3	13	2	628269	628345	629641	629782	628307.25	629711.25	(2:6)_(4:4aCO)	2_nonsis	1297	1404	1512	2	1404	1296	1513	628269_629641	628345_629782	629641_642969	629782_643857	10	1	16	1	1	0	1	2	1	0	629009	                      graph_bin_annot3(2,627000,630000,c(1,2,3,4))	NA	CO
8	WT13	1500	SK1-MLH3	13	2	501290	501490	503310	503967	501390.25	503638.25	(2:6)_(4:4aCO)	2_nonsis	1821	2248	2676	2	2248	1820	2677	501290_503310	501490_503967	503310_628269	503967_628345	12	1	16	1	1	0	1	2	1	0	502514	                      graph_bin_annot3(2,500000,504000,c(3,4,7,8))	NA	CO
12	WT13	1500	SK1-MLH3	13	2	732123	734445	735232	737571	733283.75	736401.75	(2:6)_(4:4aCO)	2_nonsis	788	3118	5447	2	3118	787	5448	732123_735232	734445_737571	735232_757931	737571_765797	4	1	16	1	1	0	1	2	1	0	734843	                      graph_bin_annot3(2,731000,738000,c(3,4,5,6))	NA	CO
5	WT13	1500	SK1-MLH3	13	2	192289	194226	192289	194226	192773.5	193741.5	(4:4aCO)	2_nonsis	0	968	1936	1	0	0	0	192289	194226	243486	243609	0	1	100	1	1	0	1	1	0	0	193258	                      graph_bin_annot3(2,191000,195000,c(1,2,3,4))	NA	CO
13	WT13	1500	SK1-MLH3	13	2	757931	765797	757931	765797	759898	763830	(4:4aCO)	2_nonsis	0	3932	7865	1	0	0	0	757931	765797	801699	813184	0	1	100	1	1	0	1	1	0	0	761864	                      graph_bin_annot3(2,756000,766000,c(1,2,5,6))	NA	CO
7	WT13	1500	SK1-MLH3	13	2	381522	381905	385559	385766	381713.5	385662.5	(2:6)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	3655	3949	4243	4	1835_446_1668	                      1485_61_1338	2185_831_1998	381522_383390_383768_385559	381905_383707_384221_385766	383390_383768_385559_501290	383707_384221_385766_501490	25	3	20	1	1	0	2	2	1	1	383688	                      graph_bin_annot3(2,380000,386000,c(1,2,5,6))	NA	CO
10	WT13	1500	SK1-MLH3	13	2	642969	643857	643857	643866	643413.25	643861.25	(0:8)_(4:4)	2_sis	1	448	896	0	448	0	897	642969_643857	643857_643866	643857_703999	643866_704193	1	0	1	2	0	2	2	2	2	2	643637	                      graph_bin_annot3(2,641000,644000,c(3,4,7,8))	NA	NCO
15	WT13	1500	SK1-MLH3	13	3	48299	49221	51650	53891	48760.25	52770.25	06:02	1	2430	4010	5591	1	4010	2429	5592	48299_51650	49221_53891	51650_102819	53891_103499	14	1	10	1	0	1	1	1	1	1	50765	                      graph_bin_annot3(3,47000,54000,c(3,4))	NA	NCO
16	WT13	1500	SK1-MLH3	13	3	102819	103499	105047	105155	103159	105101	2:6_6:2	2_nonsis	1549	1942	2335	2	1342_600	                      456_0	2228_1200	102819_103955_105047	103499_105047_105155	103955_105047_221332	105047_105155_223339	7	3	30	1	0	1	1	2	2	1	104130	                      graph_bin_annot3(3,101000,106000,c(1,2,3,4))	NA	NCO
14	WT13	1500	SK1-MLH3	13	3	39540	40089	40315	43107	39814.75	41710.75	(2:6)_(4:4aCO)	2_nonsis	227	1896	3566	2	1896	226	3567	39540_40315	40089_43107	40315_48299	43107_49221	2	1	16	1	1	0	1	2	1	0	40763	                      graph_bin_annot3(3,38000,44000,c(1,2,5,6))	NA	CO
19	WT13	1500	SK1-MLH3	13	3	236387	236451	238082	238725	236419.25	238403.25	(2:6)_(4:4aCO)	2_nonsis	1632	1984	2337	2	1984	1631	2338	236387_238082	236451_238725	238082_303540	238725_316620	8	1	16	1	1	0	1	2	1	0	237411	                      graph_bin_annot3(3,235000,239000,c(1,2,3,4))	NA	CO
18	WT13	1500	SK1-MLH3	13	3	225105	230175	225105	230175	226373	228907	(4:4aCO)	2_nonsis	0	2534	5069	1	0	0	0	225105	230175	236387	236451	0	1	100	1	1	0	1	1	0	0	227640	                      graph_bin_annot3(3,224000,231000,c(3,4,7,8))	NA	CO
17	WT13	1500	SK1-MLH3	13	3	221332	223339	223676	224795	222335.5	224235.5	(2:6)_(4:4aCO)_(4:4bCO)	3	338	1900	3462	0	1172_728	                      0_0	2344_1456	221332_223339_223676	223339_223676_224795	223339_223676_225105	223676_224795_230175	2	0	3	2	1	1	2	2	1	1	223286	                      graph_bin_annot3(3,220000,225000,c(3,4,5,6,7,8))	NA	CO
35	WT13	1500	SK1-MLH3	13	4	1344727	1345591	1345811	1345853	1345159	1345832	06:02	1	221	673	1125	1	673	220	1126	1344727_1345811	1345591_1345853	1345811_1422137	1345853_1423134	3	1	10	1	0	1	1	1	1	1	1345496	                      graph_bin_annot3(4,1343000,1346000,c(7,8))	NA	NCO
