id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	CO_NCO	chromatids	len_min	len_mid	len_max	nb_seg	seg_len	seg_start	seg_stop	nb_snp	midpoint
117	mms4msh2_2	1500	mms4msh2	2	12	100256	100463	100681	101263	100359.25	100972.25	(2:6)_(4:4aCO)	CO	2_nonsis	219	613	1006	2	613	                      100463_101263	100681_201289	2	100256
120	mms4msh2_2	1500	mms4msh2	2	12	319636	320466	320466	320957	320050.75	320711.75	(2:6)_(4:4aCO)	CO	2_nonsis	1	661	1320	2	661	                      320466_320957	320466_568116	1	319636
68	mms4msh2_2	1500	mms4msh2	2	7	396953	397698	397944	398245	397325.5	398094.5	(2:6)_(4:4aCO)	CO	2_nonsis	247	769	1291	2	769	                      397698_398245	397944_610470	3	396953
154	mms4msh2_2	1500	mms4msh2	2	14	729405	730603	730694	730854	730004	730774	(2:6)_(4:4aCO)	CO	2_nonsis	92	770	1448	2	770	                      730603_730854	730694_730974	3	729405
48	mms4msh2_2	1500	mms4msh2	2	5	258665	260053	260077	260510	259358.75	260293.75	(2:6)_(4:4aCO)	CO	2_nonsis	25	935	1844	2	935	                      260053_260510	260077_340775	2	258665
42	mms4msh2_2	1500	mms4msh2	2	5	41545	41687	42490	42959	41615.75	42724.75	(2:6)_(4:4aCO)	CO	2_nonsis	804	1109	1413	2	1109	                      41687_42959	42490_49751	3	41545
171	mms4msh2_2	1500	mms4msh2	2	16	344323	344588	345586	345703	344455.5	345644.5	(2:6)_(4:4aCO)	CO	2_nonsis	999	1189	1379	2	1189	                      344588_345703	345586_373557	8	344323
71	mms4msh2_2	1500	mms4msh2	2	7	745593	747278	747278	748019	746435.5	747648.5	(2:6)_(4:4aCO)	CO	2_nonsis	1	1213	2425	2	1213	                      747278_748019	747278_783682	1	745593
143	mms4msh2_2	1500	mms4msh2	2	13	858032	859328	860180	861459	858679.75	860819.75	(2:6)_(4:4aCO)	CO	2_nonsis	853	2140	3426	2	2140	                      859328_861459	860180_915180	4	858032
151	mms4msh2_2	1500	mms4msh2	2	14	536662	536831	538773	539367	536746.25	539070.25	(2:6)_(4:4aCO)	CO	2_nonsis	1943	2324	2704	2	2324	                      536831_539367	538773_636285	21	536662
134	mms4msh2_2	1500	mms4msh2	2	13	205674	207757	209233	209291	206715.25	209262.25	(2:6)_(4:4aCO)	CO	2_nonsis	1477	2547	3616	2	2547	                      207757_209291	209233_234644	3	205674
130	mms4msh2_2	1500	mms4msh2	2	13	74436	74632	77019	77879	74534	77449	(2:6)_(4:4aCO)	CO	2_nonsis	2388	2915	3442	2	2915	                      74632_77879	77019_79953	21	74436
12	mms4msh2_2	1500	mms4msh2	2	2	496214	496534	499352	499395	496373.75	499373.75	(2:6)_(4:4aCO)	CO	2_nonsis	2819	3000	3180	2	3000	                      496534_499395	499352_564634	24	496214
164	mms4msh2_2	1500	mms4msh2	2	15	900944	901618	907090	907702	901281	907396	(2:6)_(4:4aCO)	CO	2_nonsis	5473	6115	6757	2	6115	                      901618_907702	907090_984989	37	900944
19	mms4msh2_2	1500	mms4msh2	2	3	210960	211155	217262	221328	211057.25	219295.25	(2:6)_(4:4aCO)	CO	2_nonsis	6108	8238	10367	2	8238	                      211155_221328	217262_238078	26	210960
109	mms4msh2_2	1500	mms4msh2	2	11	378951	379015	378951	379015	378967	378999	(4:4aCO)	CO	2_nonsis	0	32	63	1	0	379015	381307	0	378951
69	mms4msh2_2	1500	mms4msh2	2	7	610470	610678	610470	610678	610522	610626	(4:4aCO)	CO	2_nonsis	0	104	207	1	0	610678	647393	0	610470
158	mms4msh2_2	1500	mms4msh2	2	15	232192	232419	232192	232419	232249	232362	(4:4aCO)	CO	2_nonsis	0	113	226	1	0	232419	315581	0	232192
177	mms4msh2_2	1500	mms4msh2	2	16	900823	901083	900823	901083	900888	901018	(4:4aCO)	CO	2_nonsis	0	130	259	1	0	901083	919299	0	900823
106	mms4msh2_2	1500	mms4msh2	2	11	143736	144074	143736	144074	143820.5	143989.5	(4:4aCO)	CO	2_nonsis	0	169	337	1	0	144074	185982	0	143736
85	mms4msh2_2	1500	mms4msh2	2	9	46211	46556	46211	46556	46297.5	46469.5	(4:4aCO)	CO	2_nonsis	0	172	344	1	0	46556	51323	0	46211
93	mms4msh2_2	1500	mms4msh2	2	9	399654	400004	399654	400004	399741.5	399916.5	(4:4aCO)	CO	2_nonsis	0	175	349	1	0	400004	431751	0	399654
22	mms4msh2_2	1500	mms4msh2	2	4	163903	164257	163903	164257	163991.5	164168.5	(4:4aCO)	CO	2_nonsis	0	177	353	1	0	164257	210687	0	163903
75	mms4msh2_2	1500	mms4msh2	2	7	940085	940462	940085	940462	940179.5	940367.5	(4:4aCO)	CO	2_nonsis	0	188	376	1	0	940462	944687	0	940085
2	mms4msh2_2	1500	mms4msh2	2	1	93866	94286	93866	94286	93971	94181	(4:4aCO)	CO	2_nonsis	0	210	419	1	0	94286	201130	0	93866
32	mms4msh2_2	1500	mms4msh2	2	4	699278	699808	699278	699808	699410.5	699675.5	(4:4aCO)	CO	2_nonsis	0	265	529	1	0	699808	815017	0	699278
58	mms4msh2_2	1500	mms4msh2	2	6	131641	132227	131641	132227	131787.5	132080.5	(4:4aCO)	CO	2_nonsis	0	293	585	1	0	132227	186736	0	131641
144	mms4msh2_2	1500	mms4msh2	2	14	31679	32284	31679	32284	31830.5	32132.5	(4:4aCO)	CO	2_nonsis	0	302	604	1	0	32284	33271	0	31679
136	mms4msh2_2	1500	mms4msh2	2	13	318453	319398	318453	319398	318689.5	319161.5	(4:4aCO)	CO	2_nonsis	0	472	944	1	0	319398	416123	0	318453
129	mms4msh2_2	1500	mms4msh2	2	13	70824	71867	70824	71867	71085	71606	(4:4aCO)	CO	2_nonsis	0	521	1042	1	0	71867	74436	0	70824
147	mms4msh2_2	1500	mms4msh2	2	14	242112	243195	242112	243195	242383	242924	(4:4aCO)	CO	2_nonsis	0	541	1082	1	0	243195	412738	0	242112
62	mms4msh2_2	1500	mms4msh2	2	7	43798	44898	43798	44898	44073	44623	(4:4aCO)	CO	2_nonsis	0	550	1099	1	0	44898	79696	0	43798
51	mms4msh2_2	1500	mms4msh2	2	5	409166	410289	409166	410289	409447	410008	(4:4aCO)	CO	2_nonsis	0	561	1122	1	0	410289	471254	0	409166
104	mms4msh2_2	1500	mms4msh2	2	11	62760	63944	62760	63944	63056	63648	(4:4aCO)	CO	2_nonsis	0	592	1183	1	0	63944	95379	0	62760
165	mms4msh2_2	1500	mms4msh2	2	15	984989	986448	984989	986448	985354	986083	(4:4aCO)	CO	2_nonsis	0	729	1458	1	0	986448	987406	0	984989
79	mms4msh2_2	1500	mms4msh2	2	8	77213	78799	77213	78799	77609.5	78402.5	(4:4aCO)	CO	2_nonsis	0	793	1585	1	0	78799	239035	0	77213
18	mms4msh2_2	1500	mms4msh2	2	3	146418	148113	146418	148113	146842	147689	(4:4aCO)	CO	2_nonsis	0	847	1694	1	0	148113	210960	0	146418
118	mms4msh2_2	1500	mms4msh2	2	12	201289	203414	201289	203414	201820.5	202882.5	(4:4aCO)	CO	2_nonsis	0	1062	2124	1	0	203414	246211	0	201289
92	mms4msh2_2	1500	mms4msh2	2	9	300653	302869	300653	302869	301207	302315	(4:4aCO)	CO	2_nonsis	0	1108	2215	1	0	302869	399654	0	300653
176	mms4msh2_2	1500	mms4msh2	2	16	810748	812986	810748	812986	811307.5	812426.5	(4:4aCO)	CO	2_nonsis	0	1119	2237	1	0	812986	900823	0	810748
49	mms4msh2_2	1500	mms4msh2	2	5	340775	343112	340775	343112	341359.5	342527.5	(4:4aCO)	CO	2_nonsis	0	1168	2336	1	0	343112	404313	0	340775
61	mms4msh2_2	1500	mms4msh2	2	7	41380	43794	41380	43794	41983.5	43190.5	(4:4aCO)	CO	2_nonsis	0	1207	2413	1	0	43794	43798	0	41380
159	mms4msh2_2	1500	mms4msh2	2	15	315581	318137	315581	318137	316220	317498	(4:4aCO)	CO	2_nonsis	0	1278	2555	1	0	318137	461698	0	315581
15	mms4msh2_2	1500	mms4msh2	2	2	729542	732118	729542	732118	730186	731474	(4:4aCO)	CO	2_nonsis	0	1288	2575	1	0	732118	801693	0	729542
101	mms4msh2_2	1500	mms4msh2	2	10	675276	678198	675276	678198	676006.5	677467.5	(4:4aCO)	CO	2_nonsis	0	1461	2921	1	0	678198	697476	0	675276
83	mms4msh2_2	1500	mms4msh2	2	8	487814	491020	487814	491020	488615.5	490218.5	(4:4aCO)	CO	2_nonsis	0	1603	3205	1	0	491020	556005	0	487814
31	mms4msh2_2	1500	mms4msh2	2	4	625248	628600	625248	628600	626086	627762	(4:4aCO)	CO	2_nonsis	0	1676	3351	1	0	628600	699278	0	625248
155	mms4msh2_2	1500	mms4msh2	2	14	730974	736403	730974	736403	732331.5	735045.5	(4:4aCO)	CO	2_nonsis	0	2714	5428	1	0	736403	780902	0	730974
52	mms4msh2_2	1500	mms4msh2	2	5	471254	476804	471254	476804	472641.5	475416.5	(4:4aCO)	CO	2_nonsis	0	2775	5549	1	0	476804	508527	0	471254
38	mms4msh2_2	1500	mms4msh2	2	4	1161563	1171425	1161563	1171425	1164028.5	1168959.5	(4:4aCO)	CO	2_nonsis	0	4931	9861	1	0	1171425	1263258	0	1161563
80	mms4msh2_2	1500	mms4msh2	2	8	239035	252958	239035	252958	242516	249477	(4:4aCO)	CO	2_nonsis	0	6961	13922	1	0	252958	419978	0	239035
116	mms4msh2_2	1500	mms4msh2	2	11	578587	578768	580457	580504	578677.5	580480.5	(2:6)_(6:2)_(4:4aCO)	CO	2_nonsis	1690	1803	1916	3	787.0_1017.0	                      578768_580106_580504	578822_580457_665023	7	578587
146	mms4msh2_2	1500	mms4msh2	2	14	52658	52984	60029	60667	52821	60348	(6:2)_(2:6)_(4:4aCO)	CO	2_nonsis	7046	7527	8008	3	487.0_7040.0	                      52984_53632_60667	52984_60029_242112	5	52658
175	mms4msh2_2	1500	mms4msh2	2	16	653300	653402	653926	654317	653350.75	654121.75	(6:2)_(4:4aCO)_(2:6)_(4:4a)	CO	2_nonsis	525	771	1016	4	143.0_167.0_461.0	                      653402_653585_653736_654317	653402_653585_653926_810748	8	653300
23	mms4msh2_2	1500	mms4msh2	2	4	210687	210834	211979	212223	210760.25	212101.25	(6:2)_(4:4aCO)_(2:6)_(4:4a)	CO	2_nonsis	1146	1341	1535	4	203.0_892.0_247.0	                      210834_211092_211877_212223	210834_211832_211979_261828	13	210687
126	mms4msh2_2	1500	mms4msh2	2	12	870968	871433	872568	872963	871200.5	872765.5	(6:2)_(4:4)_(2:6)_(4:4aCO)	CO	2_nonsis	1136	1565	1994	4	268.0_905.0_392.0	                      871433_871503_872568_872963	871434_872179_872568_1043282	7	870968
5	mms4msh2_2	1500	mms4msh2	2	2	207631	208354	209654	210390	207992.25	210022.25	(2:6)_(4:4)_(6:2)_(4:4aCO)	CO	2_nonsis	1301	2030	2758	4	817.0_503.0_710.0	                      208354_209073_209376_210390	208546_209248_209654_254906	8	207631
153	mms4msh2_2	1500	mms4msh2	2	14	689584	690164	692750	694275	689873.75	693512.75	(6:2)_(4:4)_(2:6)_(4:4)_(2:6)_(4:4aCO)	CO	2_nonsis	2587	3639	4690	6	767.0_1083.0_749.0_211.0_831.0	                      690164_691117_692329_692614_692750_694275	690164_691117_692329_692614_692750_729405	5	689584
97	mms4msh2_2	1500	mms4msh2	2	10	337597	338140	341580	341791	337868.5	341685.5	(6:2)_(4:4)_(6:2)_(4:4)_(4:4aCO)_(2:6)_(4:4a)	CO	2_nonsis	3441	3817	4193	7	1324.0_188.0_96.0_273.0_373.0_1565.0	                      338140_339340_339420_339506_339990_340153_341791	339044_339340_339445_339506_340089_341580_391901	19	337597
25	mms4msh2_2	1500	mms4msh2	2	4	366675	371201	375656	375687	368937.75	375671.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)_(2:6)_(4:4a)	CO	3	4456	6734	9011	0	3123.0_452.0_2745.0_370.0_44.0	                      371201_372209_372671_375279_375647_375687	371913_372355_375236_375608_375656_378609	33	366675
26	mms4msh2_2	1500	mms4msh2	2	4	378609	378661	386774	387369	378634.75	387071.75	(2:6)_(4:4)_(6:2)_(2:6)_(4:4)_(6:2)_(4:4aCO)	CO	3	8114	8437	8759	0	51.0_446.0_4626.0_779.0_1463.0_1072.0	                      378661_378710_379553_384288_384600_386029_387369	378661_378710_383227_384473_385970_386774_395765	37	378609
41	mms4msh2_2	1500	mms4msh2	2	4	1411232	1414492	1424900	1424971	1412861.75	1424935.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4a)_(2:6)_(4:4a)	CO	3	10409	12074	13738	0	3971.0_393.0_4096.0_176.0_872.0_499.0_2068.0	                      1414492_1416969_1417482_1421363_1421545_1422608_1423127_1424971	1416696_1416969_1421279_1421449_1422130_1422608_1424900_1523178	49	1411232
90	mms4msh2_2	1500	mms4msh2	2	9	267784	268175	268412	268482	267979.25	268447.25	(6:2)_(4:4aCO)	CO	3	238	468	697	0	468	                      268175_268482	268412_293205	6	267784
37	mms4msh2_2	1500	mms4msh2	2	4	1055274	1055409	1057120	1057363	1055341.5	1057241.5	(6:2)_(4:4aCO)_(6:2)_(4:4CO)	NCO	2_nonsis	1712	1900	2088	0	583.0_273.0_1045.0	                      1055409_1056025_1056268_1057363	1055823_1056125_1057120_1161563	18	1055274
119	mms4msh2_2	1500	mms4msh2	2	12	246211	246481	253275	253807	246346	253541	(6:2)_(4:4aCO)_(6:2)_(4:4CO)_(6:2)_(4:4)_(6:2)_(4:4aCO)	NCO	2_nonsis	6795	7195	7595	0	1941.0_280.0_731.0_292.0_3104.0_354.0_496.0	                      246481_248516_248616_249540_249617_252767_253275_253807	248057_248516_249053_249559_252616_252816_253275_319636	30	246211
152	mms4msh2_2	1500	mms4msh2	2	14	636285	636390	647952	648042	636337.25	647997.25	(6:2)_(4:4aCO)_(6:2a)_(4:4bCO)_(6:2a)_(4:4b)_(6:2a)_(4:4b)	CO	4	11563	11660	11756	0	476.0_1302.0_3505.0_204.0_1384.0_355.0_4436.0	                      636390_637236_638994_641786_641861_643261_643862_648042	636390_637236_641454_641786_643153_643261_647952_689584	36	636285
163	mms4msh2_2	1500	mms4msh2	2	15	823634	823801	825344	826030	823717.25	825687.25	(6:2)_(4:4aCO)_(4:4CO)	NCO	2_nonsis	1544	1970	2395	0	1553.0_417.0	                      823801_825344_826030	825197_825344_900944	10	823634
181	mms4msh2_2	1500	mms4msh2	2	1	201130	202945	218734	230218	202037.25	224476.25	2:6_0:8	U	3	15790	22439	29087	0	0	NA	NA	56	201130
182	mms4msh2_2	1500	mms4msh2	2	2	36515	37451	36515	37451	36749	37217		U	1	0	468	935	0	0	NA	NA	0	36515
201	mms4msh2_2	1500	mms4msh2	2	3	308400	308736	315698	316620	308568	316159	2:6_4:4_2:6_4:4_2:6_4:4_2:6_4:4_2:6_4:4_2:6_4:4_2:6	U	1	6963	7591	8219	0	0	NA	NA	28	308400
242	mms4msh2_2	1500	mms4msh2	2	6	253696	253914	267055	270161	253805	268608	2:6_4:4_2:6	U	NA	13142	14803	16464	0	0	NA	NA	31	253696
262	mms4msh2_2	1500	mms4msh2	2	7	1069001	1079046	1081269	1090940	1074579.5	1085548.5		U	1	0	10969	21938	0	0	NA	NA	0	1069001
278	mms4msh2_2	1500	mms4msh2	2	9	431751	437883	437883	439888	434817.25	438885.25		U	1	0	4068	8136	0	0	NA	NA	0	431751
329	mms4msh2_2	1500	mms4msh2	2	13	915180	915418	924262	924431	915298.75	924346.75	2:6_4:4_6:2_4:4_6:2	U	3	8845	9048	9250	0	0	NA	NA	7	915180
342	mms4msh2_2	1500	mms4msh2	2	15	11934	29591	11934	29591	16348.5	25176.5		U	1	0	8828	17656	0	0	NA	NA	0	11934
7	mms4msh2_3	1500	mms4msh2	3	2	68831	69613	70522	71273	69221.75	70897.75	6:2_4:4_6:2	NCO	1	910	1676	2441	3	746.0_502.0_428.0	                      69613_70166_70522_71273	69769_70417_70522_104850	5	68831
3	mms4msh2_3	1500	mms4msh2	3	1	114103	114134	115786	115918	114118.25	115852.25	6:2_4:4_6:2	NCO	1	1653	1734	1814	3	621.0_950.0_164.0	                      114134_114825_115786_115918	114653_115591_115786_128757	12	114103
41	mms4msh2_3	1500	mms4msh2	3	4	1457822	1458094	1459833	1460360	1457957.75	1460096.75	6:2_4:4_6:2_4:4_6:2	NCO	1	1740	2139	2537	5	802.0_716.0_152.0_100.0_369.0	                      1458094_1458891_1459577_1459662_1459793_1460360	1458629_1459375_1459594_1459662_1459833_1523178	22	1457822
136	mms4msh2_3	1500	mms4msh2	3	13	864534	869899	872701	873140	867216.5	872920.5	6:2_4:4_6:2_4:4_6:2	NCO	1	2803	5704	8605	5	4476.0_636.0_193.0_164.0_236.0	                      869899_872286_872369_872668_872701_873140	871098_872286_872373_872668_872701_923211	10	864534
69	mms4msh2_3	1500	mms4msh2	3	7	792099	793957	798404	799600	793028	799002	6:2_4:4_6:2_4:4_6:2	NCO	1	4448	5974	7500	5	1671.0_581.0_664.0_346.0_2714.0	                      793957_794895_795664_796222_796309_799600	794502_794895_795664_796268_798404_800255	22	792099
168	mms4msh2_3	1500	mms4msh2	3	16	329026	329163	329616	331553	329094.5	330584.5	2:6_4:4_2:6	NCO	1	454	1490	2526	3	192.0_123.0_1176.0	                      329163_329388_329430_331553	329184_329388_329616_422799	10	329026
55	mms4msh2_3	1500	mms4msh2	3	6	206203	206602	207853	208141	206402.25	207997.25	2:6_4:4_2:6	NCO	1	1252	1595	1937	3	1262.0_125.0_209.0	                      206602_207733_207844_208141	207595_207733_207853_208153	9	206203
156	mms4msh2_3	1500	mms4msh2	3	15	688983	690478	691998	692170	689730.25	692084.25	2:6_4:4_2:6	NCO	1	1521	2354	3186	3	1153.0_938.0_263.0	                      690478_691289_691998_692170	690478_691644_691998_736964	5	688983
155	mms4msh2_3	1500	mms4msh2	3	15	683760	683779	686418	687318	683769.25	686868.25	2:6_4:4_2:6	NCO	1	2640	3099	3557	3	722.0_1320.0_1058.0	                      683779_685203_686418_687318	683779_685203_686418_688983	3	683760
71	mms4msh2_3	1500	mms4msh2	3	7	878224	878466	882207	882269	878345	882238	2:6_4:4_2:6	NCO	1	3742	3893	4044	3	309.0_488.0_3097.0	                      878466_878839_879443_882269	878468_878840_882207_883255	9	878224
150	mms4msh2_3	1500	mms4msh2	3	15	268940	278260	280627	281600	273599.75	281113.75	2:6_4:4_2:6	NCO	1	2368	7514	12659	3	5990.0_292.0_1232.0	                      278260_279820_279943_281600	279359_279820_280627_284808	7	268940
45	mms4msh2_3	1500	mms4msh2	3	5	216588	216617	216639	216695	216602.25	216667.25	06:02	NCO	1	23	65	106	1	65	                      216617_216695	216639_224275	2	216588
75	mms4msh2_3	1500	mms4msh2	3	7	994210	994268	994277	994415	994239	994346	06:02	NCO	1	10	107	204	1	107	                      994268_994415	994277_1005913	2	994210
42	mms4msh2_3	1500	mms4msh2	3	5	27272	27604	27604	27636	27438	27620	06:02	NCO	1	1	182	363	1	182	                      27604_27636	27604_43074	1	27272
114	mms4msh2_3	1500	mms4msh2	3	12	713545	713772	713772	714004	713658.25	713888.25	06:02	NCO	1	1	230	458	1	230	                      713772_714004	713772_768100	1	713545
147	mms4msh2_3	1500	mms4msh2	3	15	58159	58608	58608	58673	58383.5	58640.5	06:02	NCO	1	1	257	513	1	257	                      58608_58673	58608_144008	1	58159
9	mms4msh2_3	1500	mms4msh2	3	2	159598	159860	159860	160146	159729	160003	06:02	NCO	1	1	274	547	1	274	                      159860_160146	159860_216634	1	159598
12	mms4msh2_3	1500	mms4msh2	3	2	441413	441921	441921	441967	441667	441944	06:02	NCO	1	1	277	553	1	277	                      441921_441967	441921_441967	1	441413
60	mms4msh2_3	1500	mms4msh2	3	7	269395	269801	269802	270021	269597.75	269911.75	06:02	NCO	1	2	314	625	1	314	                      269801_270021	269802_271773	2	269395
116	mms4msh2_3	1500	mms4msh2	3	12	809343	809434	809477	809989	809388.25	809733.25	06:02	NCO	1	44	345	645	1	345	                      809434_809989	809477_826453	3	809343
2	mms4msh2_3	1500	mms4msh2	3	1	75913	76031	76267	76418	75971.75	76342.75	06:02	NCO	1	237	371	504	1	371	                      76031_76418	76267_114103	5	75913
86	mms4msh2_3	1500	mms4msh2	3	9	332712	332901	333071	333342	332806.5	333206.5	06:02	NCO	1	171	400	629	1	400	                      332901_333342	333071_385122	2	332712
53	mms4msh2_3	1500	mms4msh2	3	6	63393	64051	64051	64248	63721.75	64149.75	06:02	NCO	1	1	428	854	1	428	                      64051_64248	64051_168781	1	63393
92	mms4msh2_3	1500	mms4msh2	3	10	158372	159072	159120	159197	158721.75	159158.75	06:02	NCO	1	49	437	824	1	437	                      159072_159197	159120_264832	4	158372
97	mms4msh2_3	1500	mms4msh2	3	10	468114	468410	468640	468897	468261.75	468768.75	06:02	NCO	1	231	507	782	1	507	                      468410_468897	468640_575185	2	468114
142	mms4msh2_3	1500	mms4msh2	3	14	356491	356928	356937	357526	356709.5	357231.5	06:02	NCO	1	10	522	1034	1	522	                      356928_357526	356937_538773	2	356491
108	mms4msh2_3	1500	mms4msh2	3	12	282558	282692	282692	283639	282624.75	283165.75	06:02	NCO	1	1	541	1080	1	541	                      282692_283639	282692_341006	1	282558
47	mms4msh2_3	1500	mms4msh2	3	5	326865	327359	327359	327966	327111.75	327662.75	06:02	NCO	1	1	551	1100	1	551	                      327359_327966	327359_372053	1	326865
149	mms4msh2_3	1500	mms4msh2	3	15	241258	241631	241910	242132	241444.25	242021.25	06:02	NCO	1	280	577	873	1	577	                      241631_242132	241910_268940	4	241258
139	mms4msh2_3	1500	mms4msh2	3	14	186396	186912	186912	187731	186653.75	187321.75	06:02	NCO	1	1	668	1334	1	668	                      186912_187731	186912_196116	1	186396
127	mms4msh2_3	1500	mms4msh2	3	13	486338	486463	486464	487794	486400.25	487129.25	06:02	NCO	1	2	729	1455	1	729	                      486463_487794	486464_523329	2	486338
125	mms4msh2_3	1500	mms4msh2	3	13	387572	388449	388512	389030	388010.25	388771.25	06:02	NCO	1	64	761	1457	1	761	                      388449_389030	388512_390518	2	387572
76	mms4msh2_3	1500	mms4msh2	3	7	1005913	1006113	1006357	1007278	1006012.75	1006817.75	06:02	NCO	1	245	805	1364	1	805	                      1006113_1007278	1006357_1011172	5	1005913
170	mms4msh2_3	1500	mms4msh2	3	16	444487	444682	445375	445422	444584.5	445398.5	06:02	NCO	1	694	814	934	1	814	                      444682_445422	445375_539888	3	444487
164	mms4msh2_3	1500	mms4msh2	3	16	44755	44799	44799	46435	44777	45617	06:02	NCO	1	1	840	1679	1	840	                      44799_46435	44799_47425	1	44755
15	mms4msh2_3	1500	mms4msh2	3	2	633871	633952	633955	635572	633911.5	634763.5	06:02	NCO	1	4	852	1700	1	852	                      633952_635572	633955_678653	2	633871
16	mms4msh2_3	1500	mms4msh2	3	2	678653	680367	680368	680545	679509.75	680456.75	06:02	NCO	1	2	947	1891	1	947	                      680367_680545	680368_744058	2	678653
30	mms4msh2_3	1500	mms4msh2	3	4	609150	609903	609903	611054	609526.5	610478.5	06:02	NCO	1	1	952	1903	1	952	                      609903_611054	609903_699278	1	609150
130	mms4msh2_3	1500	mms4msh2	3	13	542046	542267	542267	544006	542156.5	543136.5	06:02	NCO	1	1	980	1959	1	980	                      542267_544006	542267_619659	1	542046
