id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	B_type	CO_NCO
270	TMZ2	1500	TMZ	2	13	571706	572206	572286	572476	571956	572381	02:06	1	81	425	769	1	425	80	770	571706_572286	572206_572476	572286_610099	572476_610293	87.36	64	1.36	3	3	34	1	10.1	1	0	1	1	1	1	1	572286	                      graph_bin_annot3(13,570000,573000,c(3,4))		Full Conversion	NCO
271	TMZ2	1500	TMZ	2	13	610099	610293	610293	610441	610196	610367	06:02	1	1	171	341	1	171	0	342	610099_610293	610293_610441	610293_616262	610441_616459	77.98	28	2.75	1	1	78	1	10	1	0	1	1	1	1	1	610293	                      graph_bin_annot3(13,609000,611000,c(7,8))		Full Conversion	NCO
272	TMZ2	1500	TMZ	2	13	616262	616459	617093	617306	616360.5	617199.5	02:06	1	635	839	1043	1	839	634	1044	616262_617093	616459_617306	617093_624949	617306_625245	91.31	87	1.05	4	4	34	1	10.1	1	0	1	1	1	1	1	617093	                      graph_bin_annot3(13,615000,618000,c(3,4))		Full Conversion	NCO
273	TMZ2	1500	TMZ	2	13	624949	625245	625245	625844	625096.75	625544.75	03:05	1	1	448	894	1	448	0	895	624949_625245	625245_625844	625245_666220	625844_666892	142.63	74	1.92	1	1	5	1	2	1	0	1	1	1	1	1	625245	                      graph_bin_annot3(13,623000,626000,c(5,6))		One-Sided	NCO
274	TMZ2	1500	TMZ	2	13	666220	666892	667766	668207	666556.25	667986.25	3:5_2:6_3:5	1	875	1430	1986	3	906_20_504	                      564_0_270	1249_40_738	666220_667456_667469_667766	666892_667469_667496_668207	667456_667469_667766_694691	667469_667496_668207_694961	1886.81	165	11.41	9	5_1_3	5_6_6	1	4	1	0	1	1	1	1	1	667766	                      graph_bin_annot3(13,665000,669000,c(5,6))		One-Sided + patch	NCO
275	TMZ2	1500	TMZ	2	13	694691	694961	695850	696177	694825.75	696013.75	5:3_6:2_5:3	1	890	1188	1485	3	334_88_766	                      162_0_550	505_177_981	694691_695123_695196_695850	694961_695196_695300_696177	695123_695196_695850_700569	695196_695300_696177_700620	438.26	124	3.54	11	2_1_8	2_1_1	1	3	1	0	1	1	1	1	1	695850	                      graph_bin_annot3(13,693000,697000,c(1,2))		One-Sided + patch	NCO
276	TMZ2	1500	TMZ	2	13	700569	700620	701668	702308	700594.25	701988.25	5:3_4:4_5:3_4:4_3:5_2:6	2_nonsis	1049	1394	1738	6	186_209_319_181_147_351	                      0_14_220_0_0_0	373_404_418_362_294_702	700569_700620_700956_701244_701374_701606_701668	700620_700942_701024_701374_701606_701668_702308	700620_700956_701244_701374_701606_701668_742337	700942_701024_701374_701606_701668_702308_742863	1127.74	145	7.79	8	1_2_2_1_1_1	2_2_2_2_234_2	3	30	1	0	1	1	2	2	1	701668	                      graph_bin_annot3(13,699000,703000,c(1,2,3,4))		Two Chr	NCO
277	TMZ2	1500	TMZ	2	13	742337	742863	742946	743180	742600	743063	5:3_4:4_6:2_5:3	1	84	463	842	4	282_24_22_134	                      0_0_0_0	564_49_45_268	742337_742863_742901_742912_742946	742863_742901_742912_742946_743180	742863_742901_742912_742946_751891	742901_742912_742946_743180_752227	144.61	70	2.06	4	1_1_1_1	8_8_78_7	1	3	1	0	1	1	1	1	1	742946	                      graph_bin_annot3(13,741000,744000,c(7,8))		One-Sided + patch	NCO
278	TMZ2	1500	TMZ	2	13	751891	752227	752521	753954	752059.25	753237.25	03:05	1	295	1178	2062	1	1178	294	2063	751891_752521	752227_753954	752521_773437	753954_773634	5.43	172	0.03	3	3	5	1	2	1	0	1	1	1	1	1	752521	                      graph_bin_annot3(13,750000,754000,c(5,6))		One-Sided	NCO
279	TMZ2	1500	TMZ	2	13	773437	773634	774331	774570	773535.5	774450.5	3:5_2:6_3:5	1	698	915	1132	3	314_322_279	                      55_1_0	574_642_558	773437_773689_774012_774331	773634_774011_774331_774570	773689_774012_774331_842866	774011_774331_774570_843360	786.7	94	8.35	5	2_2_1	5_6_6	1	4	1	0	1	1	1	1	1	774331	                      graph_bin_annot3(13,772000,775000,c(5,6))		One-Sided + patch	NCO
280	TMZ2	1500	TMZ	2	13	842866	843360	845028	846009	843112.75	845518.75	05:03	1	1669	2406	3142	1	2406	1668	3143	842866_845028	843360_846009	845028_851409	846009_851620	45.41	262	0.17	5	5	2	1	1	1	0	1	1	1	1	1	845028	                      graph_bin_annot3(13,841000,847000,c(1,2))		One-Sided	NCO
281	TMZ2	1500	TMZ	2	13	851409	851620	853271	853565	851514.25	853418.25	3:5_4:4_3:5	1	1652	1904	2155	3	958_293_653	                      795_0_270	1120_586_1036	851409_852415_852529_853271	851620_852529_853001_853565	852415_852529_853271_896761	852529_853001_853565_896823	1010.77	179	5.63	11	8_1_2	5_5_5	1	4	1	0	1	1	1	1	1	853271	                      graph_bin_annot3(13,850000,854000,c(5,6))		One-Sided + patch	NCO
282	TMZ2	1500	TMZ	2	13	896761	896823	897013	897124	896792.25	897068.25	02:06	1	191	276	362	1	276	190	363	896761_897013	896823_897124	897013_917449	897124_924431	23.69	30	0.79	3	3	34	1	10.1	1	0	1	1	1	1	1	897013	                      graph_bin_annot3(13,895000,898000,c(3,4))		Full Conversion	NCO
283	TMZ2	1500	TMZ	2	14	39122	39457	39652	40306	39289.25	39979.25	05:03	1	196	690	1183	1	690	195	1184	39122_39652	39457_40306	39652_60302	40306_60608	150.04	99	1.52	2	2	2	1	1	1	0	1	1	1	1	1	39652	                      graph_bin_annot3(14,38000,41000,c(1,2))		One-Sided	NCO
284	TMZ2	1500	TMZ	2	14	60302	60608	60608	60667	60455.25	60637.25	05:03	1	1	182	364	1	182	0	365	60302_60608	60608_60667	60608_78386	60667_79032	20.73	30	0.68	1	1	8	1	1	1	0	1	1	1	1	1	60608	                      graph_bin_annot3(14,59000,61000,c(7,8))		One-Sided	NCO
285	TMZ2	1500	TMZ	2	14	78386	79032	80071	80156	78709.25	80113.25	5:3_4:4ai_5:3_4:4ai	2_nonsis	1040	1404	1769	4	398_180_630_196	                      18_85_438_0	779_275_821_393	78386_79050_79250_79763_80071	79032_79165_79325_80071_80156	79050_79250_79763_80071_287672	79165_79325_80071_80156_288021	55.28	147	0.38	9	2_4_2_1	2_5_5_5	3	31	1	0	1	1	2	2	1	80071	                      graph_bin_annot3(14,77000,81000,c(1,2,5,6))		Two Chr	NCO
286	TMZ2	1500	TMZ	2	14	287672	288021	289222	289345	287846.5	289283.5	5:3_6:2_5:3	1	1202	1437	1672	3	539_364_534	                      177_0_296	901_728_772	287672_288198_288573_289222	288021_288573_288926_289345	288198_288573_289222_345744	288573_288926_289345_345915	490.09	139	3.52	6	3_1_2	8_7_7	1	3	1	0	1	1	1	1	1	289222	                      graph_bin_annot3(14,286000,290000,c(7,8))		One-Sided + patch	NCO
287	TMZ2	1500	TMZ	2	14	345744	345915	346148	346206	345829.25	346177.25	05:03	1	234	348	461	1	348	233	462	345744_346148	345915_346206	346148_389775	346206_391590	47.38	38	1.23	5	5	2	1	1	1	0	1	1	1	1	1	346148	                      graph_bin_annot3(14,344000,347000,c(1,2))		One-Sided	NCO
288	TMZ2	1500	TMZ	2	14	389775	391590	394167	395701	390682.25	394934.25	(5:3)_(4:4)_(3:5)_(4:4ai)_(4:4bCO)	2_nonsis	2578	4252	5925	5	1624_1018_654_957	                      162_0_0_0	3085_2035_1307_1914	389775_391752_392860_393787_394167	391590_392860_393787_394167_395701	391752_392860_393787_394167_489468	392860_393787_394167_395701_489631	867.64	493	1.76	5	2_1_1_1	578_578_5_8	3	21	1	1	0	2	2	1	1	394167	                      graph_bin_annot3(14,388000,396000,c(5,6,7,8))		Sym 4:4	CO
289	TMZ2	1500	TMZ	2	14	489468	489631	490910	491097	489549.5	491003.5	2:6_3:5_4:4_3:5	1	1280	1454	1628	4	361_334_617_142	                      0_13_527_0	722_656_707_283	489468_489631_490203_490814_490910	489631_490190_490287_490910_491097	489631_490203_490814_490910_518907	490190_490287_490910_491097_519058	232.95	136	1.72	9	1_2_5_1	78_8_7_7	1	8	1	0	1	1	1	1	1	490910	                      graph_bin_annot3(14,488000,492000,c(7,8))		Full Conversion	NCO
290	TMZ2	1500	TMZ	2	14	518907	519058	519058	519077	518982.5	519067.5	02:06	1	1	85	169	1	85	0	170	518907_519058	519058_519077	519058_537806	519077_538122	140.66	14	10	1	1	78	1	10.1	1	0	1	1	1	1	1	519058	                      graph_bin_annot3(14,517000,520000,c(7,8))		Full Conversion	NCO
291	TMZ2	1500	TMZ	2	14	537806	538122	538142	538315	537964.25	538228.25	05:03	1	21	264	508	1	264	20	509	537806_538142	538122_538315	538142_651410	538315_652054	191	42	4.52	2	2	6	1	1	1	0	1	1	1	1	1	538142	                      graph_bin_annot3(14,536000,539000,c(5,6))		One-Sided	NCO
292	TMZ2	1500	TMZ	2	14	651410	652054	652054	652238	651732	652146	02:06	1	1	414	827	1	414	0	828	651410_652054	652054_652238	652054_713401	652238_713465	1121.32	69	16.28	1	1	78	1	10.1	1	0	1	1	1	1	1	652054	                      graph_bin_annot3(14,650000,653000,c(7,8))		Full Conversion	NCO
293	TMZ2	1500	TMZ	2	14	713401	713465	714025	714570	713433.25	714297.25	05:03	1	561	864	1168	1	864	560	1169	713401_714025	713465_714570	714025_722231	714570_722690	83.9	97	0.86	8	8	6	1	1	1	0	1	1	1	1	1	714025	                      graph_bin_annot3(14,712000,715000,c(5,6))		One-Sided	NCO
295	TMZ2	1500	TMZ	2	14	734746	734975	734975	735112	734860.5	735043.5	03:05	1	1	183	365	1	183	0	366	734746_734975	734975_735112	734975_763447	735112_763497	0.99	30	0.03	1	1	7	1	2	1	0	1	1	1	1	1	734975	                      graph_bin_annot3(14,733000,736000,c(7,8))		One-Sided	NCO
296	TMZ2	1500	TMZ	2	14	763447	763497	764314	764357	763471.75	764335.75	03:05	1	818	864	909	1	864	817	910	763447_764314	763497_764357	764314_781274	764357_781298	140.17	76	1.85	10	10	1	1	2	1	0	1	1	1	1	1	764314	                      graph_bin_annot3(14,762000,765000,c(1,2))		One-Sided	NCO
297	TMZ2	1500	TMZ	2	15	92712	93065	93175	94096	92888.5	93635.5	03:05	1	111	747	1383	1	747	110	1384	92712_93175	93065_94096	93175_147007	94096_150962	81.93	115	0.71	6	6	5	1	2	1	0	1	1	1	1	1	93175	                      graph_bin_annot3(15,91000,95000,c(5,6))		One-Sided	NCO
298	TMZ2	1500	TMZ	2	15	147007	150962	151369	151396	148984.5	151382.5	05:03	1	408	2398	4388	1	2398	407	4389	147007_151369	150962_151396	151369_196238	151396_196283	189.52	365	0.52	8	8	8	1	1	1	0	1	1	1	1	1	151369	                      graph_bin_annot3(15,146000,152000,c(7,8))		One-Sided	NCO
299	TMZ2	1500	TMZ	2	15	196238	196283	199433	200443	196260.25	199938.25	(6:2)_(4:4)_(6:2)_(4:4)_(3:5)_(5:3)_(3:5)_(4:4)	3	3151	3678	4204	0	39_91_358_814_846_450_1080	                      0_0_230_380_287_0_303	78_182_487_1248_1404_900_1856	196238_196283_196316_196695_197183_198230_198587_199433	196283_196316_196465_196803_197943_198587_199130_200443	196283_196316_196695_197183_198230_198587_199433_216003	196316_196465_196803_197943_198587_199130_200443_216039	793.61	350	2.27	20	1_1_4_2_8_1_3	34_34_34_34_1_18_18	0	1	2	0	2	2	2	2	2	199433	                      graph_bin_annot3(15,195000,201000,c(1,2,3,4,7,8))		2-sis NCO	NCO
300	TMZ2	1500	TMZ	2	15	216003	216039	217521	218142	216021.25	217831.25	3:5_4:4_3:5_4:4_3:5	1	1483	1810	2138	5	158_36_98_1116_404	                      137_0_0_957_0	178_71_195_1274_809	216003_216176_216181_216247_217333_217521	216039_216181_216247_216376_217521_218142	216176_216181_216247_217333_217521_260677	216181_216247_216376_217521_218142_260759	1153.4	178	6.48	10	3_1_1_4_1	5_5_5_5_5	1	4	1	0	1	1	1	1	1	217521	                      graph_bin_annot3(15,215000,219000,c(5,6))		One-Sided + patch	NCO
301	TMZ2	1500	TMZ	2	15	260677	260759	260759	260837	260718	260798	(2:6i)_(4:4)	2_sis	1	80	159	0	80	0	160	260677_260759	260759_260837	260759_285417	260837_285557	0	13	0	1	1	15	0	1	2	0	2	2	2	2	2	260759	                      graph_bin_annot3(15,259000,261000,c(1,2,5,6))	Suspect	2-sis NCO	NCO
302	TMZ2	1500	TMZ	2	15	285417	285557	285663	286242	285486.75	285952.75	03:05	1	107	466	824	1	466	106	825	285417_285663	285557_286242	285663_303118	286242_303176	739.82	69	10.78	2	2	1	1	2	1	0	1	1	1	1	1	285663	                      graph_bin_annot3(15,284000,287000,c(1,2))		One-Sided	NCO
303	TMZ2	1500	TMZ	2	15	303118	303176	305540	305753	303146.75	305646.75	3:5_4:4_3:5	1	2365	2500	2634	3	1314_992_194	                      1222_850_9	1407_1133_378	303118_304398_305375_305540	303176_304525_305531_305753	304398_305375_305540_409351	304525_305531_305753_409753	219.63	219	1	15	6_7_2	1_1_1	1	4	1	0	1	1	1	1	1	305540	                      graph_bin_annot3(15,302000,306000,c(1,2))		One-Sided + patch	NCO
304	TMZ2	1500	TMZ	2	15	409351	409753	410132	410228	409552	410180	03:05	1	380	628	876	1	628	379	877	409351_410132	409753_410228	410132_446899	410228_447004	145.1	73	1.99	4	4	5	1	2	1	0	1	1	1	1	1	410132	                      graph_bin_annot3(15,408000,411000,c(5,6))		One-Sided	NCO
305	TMZ2	1500	TMZ	2	15	446899	447004	447004	447432	446951.75	447217.75	03:05	1	1	266	532	1	266	0	533	446899_447004	447004_447432	447004_505541	447432_505622	96.73	44	2.18	1	1	1	1	2	1	0	1	1	1	1	1	447004	                      graph_bin_annot3(15,445000,448000,c(1,2))		One-Sided	NCO
306	TMZ2	1500	TMZ	2	15	505541	505622	505999	507308	505581.5	506653.5	(6:2)_(5:3)_(4:4aCO)	2_nonsis	378	1072	1766	3	229_843	                      0_0	458_1686	505541_505622_505999	505622_505999_507308	505622_505999_586076	505999_507308_586304	9.38	147	0.06	2	1_1	34_1	1	8	1	1	0	1	1	0	0	505999	                      graph_bin_annot3(15,504000,508000,c(1,2,3,4))		One-Sided Unidirectional	CO
307	TMZ2	1500	TMZ	2	15	586076	586304	586907	587142	586190.25	587024.25	05:03	1	604	834	1065	1	834	603	1066	586076_586907	586304_587142	586907_673942	587142_674364	1242.24	89	14.01	5	5	2	1	1	1	0	1	1	1	1	1	586907	                      graph_bin_annot3(15,585000,588000,c(1,2))		One-Sided	NCO
308	TMZ2	1500	TMZ	2	15	673942	674364	675894	676094	674153	675994	3:5_4:4_3:5	1	1531	1841	2151	3	1144_192_504	                      894_0_251	1395_385_757	673942_675258_675337_675894	674364_675337_675643_676094	675258_675337_675894_700948	675337_675643_676094_700968	151.52	179	0.85	9	5_1_3	5_5_5	1	4	1	0	1	1	1	1	1	675894	                      graph_bin_annot3(15,672000,677000,c(5,6))		One-Sided + patch	NCO
309	TMZ2	1500	TMZ	2	15	700948	700968	701704	701748	700958	701726	02:06	1	737	768	799	1	768	736	800	700948_701704	700968_701748	701704_770868	701748_771765	855.8	67	12.86	10	10	34	1	10.1	1	0	1	1	1	1	1	701704	                      graph_bin_annot3(15,699000,702000,c(3,4))		Full Conversion	NCO
310	TMZ2	1500	TMZ	2	15	770868	771765	771781	772232	771316.5	772006.5	05:03	1	17	690	1363	1	690	16	1364	770868_771781	771765_772232	771781_835656	772232_836062	5.92	113	0.05	2	2	2	1	1	1	0	1	1	1	1	1	771781	                      graph_bin_annot3(15,769000,773000,c(1,2))		One-Sided	NCO
311	TMZ2	1500	TMZ	2	15	835656	836062	836062	836272	835859	836167	03:05	1	1	308	615	1	308	0	616	835656_836062	836062_836272	836062_921405	836272_922090	1.48	51	0.03	1	1	5	1	2	1	0	1	1	1	1	1	836062	                      graph_bin_annot3(15,834000,837000,c(5,6))		One-Sided	NCO
312	TMZ2	1500	TMZ	2	15	921405	922090	922567	922929	921747.75	922747.75	3:5_4:4_3:5	1	478	1000	1523	3	412_182_408	                      0_0_114	823_363_701	921405_922090_922228_922567	922090_922228_922453_922929	922090_922228_922567_979379	922228_922453_922929_979419	48.37	127	0.38	4	1_1_2	5_5_5	1	4	1	0	1	1	1	1	1	922567	                      graph_bin_annot3(15,920000,923000,c(5,6))		One-Sided + patch	NCO
313	TMZ2	1500	TMZ	2	15	979379	979419	979485	979605	979399	979545	5:3_6:2	1	67	146	225	2	72_74	                      38_0	106_148	979379_979457_979485	979419_979485_979605	979457_979485_985518	979485_979605_985891	30.11	19	1.61	3	2_1	8_7	1	7	1	0	1	1	1	1	1	979485	                      graph_bin_annot3(15,978000,980000,c(7,8))		Full Conversion	NCO
314	TMZ2	1500	TMZ	2	15	985518	985891	988671	988871	985704.75	988770.75	3:5_4:4ai_4:4_4:4ai_3:5	2_nonsis	2781	3066	3352	5	1414_338_417_502_395	                      1100_0_0_0_0	1729_676_834_1004_790	985518_986991_987247_987667_988081_988671	985891_987247_987667_988081_988671_988871	986991_987247_987667_988081_988671_1002614	987247_987667_988081_988671_988871_1003809	1129.22	279	4.05	15	11_1_1_1_1	5_2_25_25_2	3	31	1	0	1	1	2	2	1	988671	                      graph_bin_annot3(15,984000,989000,c(1,2,5,6))		Two Chr	NCO
315	TMZ2	1500	TMZ	2	15	1002614	1003809	1004534	1005814	1003211.75	1005173.75	03:05	1	726	1962	3199	1	1962	725	3200	1002614_1004534	1003809_1005814	1004534_1033684	1005814_1034311	326.23	266	1.22	7	7	5	1	2	1	0	1	1	1	1	1	1004534	                      graph_bin_annot3(15,1001000,1006000,c(5,6))		One-Sided	NCO
316	TMZ2	1500	TMZ	2	15	1033684	1034311	1034311	1034376	1033997.5	1034343.5	03:05	1	1	346	691	1	346	0	692	1033684_1034311	1034311_1034376	1034311_1045111	1034376_1045262	14.81	58	0.26	1	1	5	1	2	1	0	1	1	1	1	1	1034311	                      graph_bin_annot3(15,1032000,1035000,c(5,6))		One-Sided	NCO
317	TMZ2	1500	TMZ	2	15	1045111	1045262	1045262	1045298	1045186.25	1045280.25	02:06	1	1	94	186	1	94	0	187	1045111_1045262	1045262_1045298	1045262_1071499	1045298_1091291	0.99	15	0.06	1	1	34	1	10.1	1	0	1	1	1	1	1	1045262	                      graph_bin_annot3(15,1044000,1046000,c(3,4))		Full Conversion	NCO
318	TMZ2	1500	TMZ	2	16	46594	46780	47325	47566	46687.25	47445.25	2:6_3:5	1	546	758	971	2	118_640	                      0_494	237_786	46594_46780_47325	46780_46831_47566	46780_47325_66527	46831_47566_66703	1095.66	81	13.55	8	1_7	12_2	1	8	1	0	1	1	1	1	1	47325	                      graph_bin_annot3(16,45000,48000,c(1,2))		Full Conversion	NCO
319	TMZ2	1500	TMZ	2	16	66527	66703	67491	67558	66614.75	67524.75	03:05	1	789	910	1030	1	910	788	1031	66527_67491	66703_67558	67491_72506	67558_72844	304.02	86	3.55	3	3	1	1	2	1	0	1	1	1	1	1	67491	                      graph_bin_annot3(16,65000,68000,c(1,2))		One-Sided	NCO
321	TMZ2	1500	TMZ	2	16	93759	93996	95802	95982	93877.75	95891.75	05:03	1	1807	2014	2222	1	2014	1806	2223	93759_95802	93996_95982	95802_165244	95982_165730	54.78	185	0.3	20	20	2	1	1	1	0	1	1	1	1	1	95802	                      graph_bin_annot3(16,92000,96000,c(1,2))		One-Sided	NCO
322	TMZ2	1500	TMZ	2	16	165244	165730	166016	166158	165487	166087	3:5_2:6	1	287	600	913	2	350_250	                      45_117	655_383	165244_165775_166016	165730_165899_166158	165775_166016_169911	165899_166158_170076	143.62	76	1.89	5	2_3	7_8	1	8	1	0	1	1	1	1	1	166016	                      graph_bin_annot3(16,164000,167000,c(7,8))		Full Conversion	NCO
323	TMZ2	1500	TMZ	2	16	169911	170076	170172	170258	169993.25	170215.25	05:03	1	97	222	346	1	222	96	347	169911_170172	170076_170258	170172_188615	170258_188703	1.48	29	0.05	3	3	6	1	1	1	0	1	1	1	1	1	170172	                      graph_bin_annot3(16,168000,171000,c(5,6))		One-Sided	NCO
324	TMZ2	1500	TMZ	2	16	188615	188703	188788	188889	188658.75	188838.75	02:06	1	86	180	273	1	180	85	274	188615_188788	188703_188889	188788_209553	188889_210288	123.88	23	5.45	2	2	34	1	10.1	1	0	1	1	1	1	1	188788	                      graph_bin_annot3(16,187000,189000,c(3,4))		Full Conversion	NCO
325	TMZ2	1500	TMZ	2	16	209553	210288	210288	210783	209920.5	210535.5	03:05	1	1	615	1229	1	615	0	1230	209553_210288	210288_210783	210288_213597	210783_213837	2.47	102	0.02	1	1	7	1	2	1	0	1	1	1	1	1	210288	                      graph_bin_annot3(16,208000,211000,c(7,8))		One-Sided	NCO
326	TMZ2	1500	TMZ	2	16	213597	213837	214684	214724	213717	214704	5:3_4:4_2:6_5:3	2_nonsis	848	987	1126	4	458_132_214_183	                      231_0_25_0	684_265_403_366	213597_214068_214281_214358_214684	213837_214281_214333_214684_214724	214068_214281_214358_214684_241882	214281_214333_214684_214724_242019	1393.76	94	14.87	8	4_1_2_1	2_2_34_234	3	30	1	0	1	1	2	2	1	214684	                      graph_bin_annot3(16,212000,215000,c(1,2,3,4))		Two Chr	NCO
327	TMZ2	1500	TMZ	2	16	241882	242019	242761	243021	241950.75	242890.75	02:06	1	743	940	1138	1	940	742	1139	241882_242761	242019_243021	242761_321640	243021_321733	523.15	95	5.52	7	7	34	1	10.1	1	0	1	1	1	1	1	242761	                      graph_bin_annot3(16,240000,244000,c(3,4))		Full Conversion	NCO
328	TMZ2	1500	TMZ	2	16	321640	321733	321733	321864	321686.5	321798.5	02:06	1	1	112	223	1	112	0	224	321640_321733	321733_321864	321733_339114	321864_339477	274.9	19	14.8	1	1	78	1	10.1	1	0	1	1	1	1	1	321733	                      graph_bin_annot3(16,320000,322000,c(7,8))		Full Conversion	NCO
329	TMZ2	1500	TMZ	2	16	339114	339477	339729	339833	339295.25	339781.25	02:06	1	253	486	718	1	486	252	719	339114_339729	339477_339833	339729_385830	339833_385957	2720.89	60	45.52	5	5	34	1	10.1	1	0	1	1	1	1	1	339729	                      graph_bin_annot3(16,338000,340000,c(3,4))		Full Conversion	NCO
330	TMZ2	1500	TMZ	2	16	385830	385957	387194	387492	385893.25	387343.25	5:3_4:4_5:3_4:4_5:3	1	1238	1450	1661	5	169_485_42_294_460	                      0_370_17_201_234	338_600_66_386_687	385830_385957_386538_386574_386805_387194	385957_386168_386557_386604_386960_387492	385957_386538_386574_386805_387194_425377	386168_386557_386604_386960_387492_425437	127.33	138	0.92	15	1_3_2_2_7	6_6_6_6_6	1	3	1	0	1	1	1	1	1	387194	                      graph_bin_annot3(16,384000,388000,c(5,6))		One-Sided + patch	NCO
331	TMZ2	1500	TMZ	2	16	425377	425437	425749	425940	425406.75	425844.75	5:3_4:4_5:3	1	313	438	562	3	204_134_100	                      44_0_0	363_268_200	425377_425481_425740_425749	425437_425740_425749_425940	425481_425740_425749_539157	425740_425749_425940_539185	990.54	47	21.17	6	4_1_1	6_6_6	1	3	1	0	1	1	1	1	1	425749	                      graph_bin_annot3(16,424000,426000,c(5,6))		One-Sided + patch	NCO
