id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_PAN	LocalEventHpM_NWT	LocalEventHpM_NTEL	LocalEventHpM_DC	CO_NCO
142	OM3	1500	OM	3	14	605054	606035	606111	606283	605544.75	606196.75	03:05	1	77	652	1228	1	652	76	1229	605054_606111	606035_606283	606111_608001	606283_610323	752.16	102	7.36	3	3	5	1	2	1	0	1	1	1	1	1	605870.75	605870.75	NA	NA	"                      graph_bin_annot3(14,604000,607000,c(5,6))"		One-Sided	614	752.1558	546.3484	637.2839	12.648	NCO
143	OM3	1500	OM	3	14	608001	610323	610323	610397	609162	610360	(5:3)_(4:4aCO)	2_nonsis	1	1198	2395	2	1198	0	2396	608001_610323	610323_610397	610323_651410	610397_652054	10.86	199	0.05	1	1	126	1	1	1	1	0	1	1	0	0	609761	609761	NA	NA	"                      graph_bin_annot3(14,607000,611000,c(1,2,5,6))"		One-Sided Unidirectional	1197.5	10.8579	11.2965	8.1496	0	CO
144	OM3	1500	OM	3	14	651410	652054	652841	653557	651732	653199	(2:6)_(4:4)_(4:4aCO)	2_nonsis	788	1467	2146	3	414_1053	                      0_603	828_1503	651410_652054_652841	652054_652238_653557	652054_652841_781274	652238_653557_784333	1676.06	179	9.38	5	1_4	78_78	1	12	1	1	0	1	1	0	0	652465.5	652465.5	NA	NA	"                      graph_bin_annot3(14,650000,654000,c(5,6,7,8))"		One-Sided Unidirectional	1073	1676.0637	879.5239	912.0468	17.3678	CO
145	OM3	1500	OM	3	15	22043	39380	22043	39380	26377.5	35045.5	(4:4aCO)	2_nonsis	0	8668	17336	1	0	0	0	22043	39380	109584	110892	561.65	1443	0.39	0	0	0	1	100	1	1	0	1	1	0	0	30711.5	30711.5	NA	NA	"                      graph_bin_annot3(15,21000,40000,c(1,2,7,8))"		No Strand Transfer	8668	561.6491	1500.9619	1668.3916	32.7484	CO
146	OM3	1500	OM	3	15	109584	110892	111855	111925	110238	111890	(5:3)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	964	1652	2340	4	1420_148_84	                      662_0_4	2177_297_164	109584_111554_111761_111855	110892_111761_111851_111925	111554_111761_111855_167546	111761_111851_111925_168295	234.93	195	1.21	6	3_1_2	278_1_1	1	12	1	1	0	1	1	0	0	111064	111064	NA	NA	"                      graph_bin_annot3(15,108000,112000,c(1,2,7,8))"		One-Sided Unidirectional	1170	234.9253	378.9265	366.9486	15.8856	CO
147	OM3	1500	OM	3	15	167546	168295	169333	169416	167920.5	169374.5	05:03	1	1039	1454	1869	1	1454	1038	1870	167546_169333	168295_169416	169333_185107	169416_185134	70.58	156	0.45	8	8	6	1	1	1	0	1	1	1	1	1	168647.5	168647.5	NA	NA	"                      graph_bin_annot3(15,166000,170000,c(5,6))"		One-Sided	934.5	70.5763	57.728	63.812	0.4514	NCO
148	OM3	1500	OM	3	15	185107	185134	186970	187008	185120.75	186988.75	(3:5)_(3:5a)_(3:5b)_(4:4aCO)	2_nonsis	1837	1868	1900	4	364_1447_57	                      0_1058_0	729_1836_114	185107_185134_186894_186970	185134_185836_186970_187008	185134_186894_186970_189367	185836_186970_187008_189822	371.14	158	2.35	10	1_8_1	3_34_35	2	31	1	1	0	1	1	0	0	186054.75	186054.75	NA	NA	"                      graph_bin_annot3(15,184000,188000,c(3,4,5,6))"		Two-Sided Unidirectional	950	371.1425	347.3745	310.39	9.0496	CO
149	OM3	1500	OM	3	15	189367	189822	193609	193685	189594.75	193646.75	(4:4ai)_(4:4bCO)	2_nonsis	3788	4052	4317	2	4052	3787	4318	189367_193609	189822_193685	193609_216181	193685_216247	836.06	359	2.33	6	6	37	1	11	1	1	0	1	1	0	0	191620.75	191620.75	NA	NA	"                      graph_bin_annot3(15,188000,194000,c(3,4,7,8))"		Two-Sided Unidirectional	2158.5	836.0577	498.7786	443.778	12.5308	CO
150	OM3	1500	OM	3	15	216181	216247	216499	217333	216214	216916	(3:5)_(2:6i)_(4:4)	2_sis	253	702	1151	0	235_467	                      152_0	318_934	216181_216399_216499	216247_216499_217333	216399_216499_356119	216499_217333_356505	1142.55	96	11.92	5	4_1	3_6	0	1	2	0	2	2	2	2	2	216565	216389.5	216740.5	NA	"                      graph_bin_annot3(15,215000,218000,c(3,4,5,6))"		dNCO	575.5	1142.5464	1559.2955	1483.023	92.9474	NCO
151	OM3	1500	OM	3	15	356119	356505	357367	357554	356312.25	357460.25	(6:2)_(3:5)_(4:4aCO)_(3:5)_(4:4a)	2_nonsis	863	1148	1434	5	398_358_144_248	                      52_165_57_106	745_550_232_390	356119_356557_357029_357164_357367	356505_356864_357107_357261_357554	356557_357029_357164_357367_396447	356864_357107_357261_357554_396613	146.58	119	1.23	13	2_3_4_4	78_568_8_8	3	20	1	1	0	2	2	1	1	356886.25	356886.25	NA	NA	"                      graph_bin_annot3(15,355000,358000,c(5,6,7,8))"		One-Sided Bidirectional	717	146.5815	132.6628	173.7155	1.0136	CO
152	OM3	1500	OM	3	15	396447	396613	397394	397607	396530.25	397500.25	(2:6)_(5:3)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	782	970	1159	5	173_315_294_188	                      0_12_0_0	346_618_589_376	396447_396613_396805_397231_397394	396613_396793_397231_397394_397607	396613_396805_397231_397394_448955	396793_397231_397394_397607_448985	451.59	97	4.68	5	1_2_1_1	78_278_178_78	3	20	1	1	0	2	2	1	1	397015.25	397015.25	NA	NA	"                      graph_bin_annot3(15,395000,398000,c(1,2,7,8))"		Two-Sided Bidirectional	579.5	451.5896	243.8562	235.7534	3.8848	CO
153	OM3	1500	OM	3	15	448955	448985	448985	449105	448970	449045	03:05	1	1	75	149	1	75	0	150	448955_448985	448985_449105	448985_478750	449105_478915	195.94	12	15.79	1	1	4	1	2	1	0	1	1	1	1	1	449007.5	449007.5	NA	NA	"                      graph_bin_annot3(15,447000,450000,c(3,4))"		One-Sided	74.5	195.9356	198.8318	224.4895	2.358	NCO
154	OM3	1500	OM	3	15	478750	478915	481588	481817	478832.5	481702.5	5:3_5:3a_4:4_3:5	2_nonsis	2674	2870	3066	4	408_588_1468_408	                      0_0_1053_141	815_1175_1882_674	478750_478915_479565_481143_481588	478915_479565_480090_481447_481817	478915_479565_481143_481588_532110	479565_480090_481447_481817_532911	1379.94	255	5.41	10	1_1_6_2	5_56_6_1	3	30	1	0	1	2	2	2	2	480267.5	480267.5	NA	NA	"                      graph_bin_annot3(15,477000,482000,c(1,2,5,6))"		Two Chr	1533	1379.9394	1454.3377	1683.4089	38.8342	NCO
155	OM3	1500	OM	3	15	532110	532911	536230	538230	532510.25	537230.25	3:5_4:4ai	2_nonsis	3320	4720	6119	2	1404_3315	                      936_2247	1873_4383	532110_533847_536230	532911_533983_538230	533847_536230_607260	533983_538230_607371	250.23	509	0.49	13	9_4	3_5	3	31	1	0	1	1	2	2	1	534870.25	534870.25	NA	NA	"                      graph_bin_annot3(15,531000,539000,c(3,4,5,6))"		Two Chr	3059.5	250.2251	316.2067	267.6242	3.4596	NCO
156	OM3	1500	OM	3	15	607260	607371	607371	608818	607315.5	608094.5	(2:6)_(4:4aCO)	2_nonsis	1	779	1557	2	779	0	1558	607260_607371	607371_608818	607371_675019	608818_675643	21.72	130	0.17	1	1	34	1	16	1	1	0	1	2	1	0	607705	607705	NA	NA	"                      graph_bin_annot3(15,606000,609000,c(3,4,7,8))"		Full Conversion	778.5	21.7158	20.0586	14.0591	0.1316	CO
157	OM3	1500	OM	3	15	675019	675643	675643	675894	675330.75	675768.75	(5:3)_(4:4aCO)	2_nonsis	1	438	874	2	438	0	875	675019_675643	675643_675894	675643_732609	675894_733385	115.98	73	1.59	1	1	5	1	1	1	1	0	1	1	0	0	675549.75	675549.75	NA	NA	"                      graph_bin_annot3(15,674000,676000,c(1,2,5,6))"		One-Sided Unidirectional	437	115.982	112.7863	124.6125	0.9124	CO
158	OM3	1500	OM	3	15	732609	733385	733953	735184	732996.75	734568.75	3:5_4:4_3:5_3:5a	1	569	1572	2574	4	440_112_234_786	                      0_0_59_55	880_223_409_1517	732609_733385_733489_733667_733953	733385_733489_733608_733898_735184	733385_733489_733667_733953_761321	733489_733608_733898_735184_761947	299.09	214	1.4	6	1_1_2_2	5_5_5_56	2	14	1	0	1	1	1	1	1	733782.75	733782.75	NA	NA	"                      graph_bin_annot3(15,731000,736000,c(5,6))"		Two-Sided + patch	1287	299.0856	363.6803	330.4966	2.3026	NCO
159	OM3	1500	OM	3	15	761321	761947	763262	763613	761633.75	763437.75	5:3_4:4_6:2_5:3a	1	1316	1804	2291	4	830_620_112_241	                      452_507_0_0	1209_732_225_482	761321_762399_763037_763131_763262	761947_762530_763131_763262_763613	762399_763037_763131_763262_779309	762530_763131_763262_763613_779467	1279.26	191	6.71	8	3_3_1_1	3_3_34_3	2	23	1	0	1	1	1	1	1	762535.75	762535.75	NA	NA	"                      graph_bin_annot3(15,760000,764000,c(3,4))"		Two-Sided + patch	1145.5	1279.2571	1298.5956	1412.3757	48.409	NCO
160	OM3	1500	OM	3	15	779309	779467	780072	780180	779388	780126	(3:5)_(5:3)_(4:4aCO)	2_nonsis	606	738	870	3	216_522	                      0_332	431_713	779309_779467_780072	779467_779740_780180	779467_780072_802784	779740_780180_803471	100.68	72	1.39	9	1_8	5_12	3	20	1	1	0	2	2	1	1	779757	779757	NA	NA	"                      graph_bin_annot3(15,778000,781000,c(1,2,5,6))"		One-Sided Bidirectional	435	100.6823	57.0141	49.3342	0.546	CO
161	OM3	1500	OM	3	15	802784	803471	804529	804694	803127.5	804611.5	(3:5)_(3:5a)_(4:4aCO)	2_nonsis	1059	1484	1909	3	426_1058	                      0_892	853_1223	802784_803471_804529	803471_803637_804694	803471_804529_835656	803637_804694_836062	388.42	159	2.44	3	1_2	7_58	2	31	1	1	0	1	1	0	0	803869.5	803869.5	NA	NA	"                      graph_bin_annot3(15,801000,805000,c(5,6,7,8))"		Two-Sided Unidirectional	954.5	388.4164	367.0219	306.2069	4.1212	CO
162	OM3	1500	OM	3	15	835656	836062	836505	836747	835859	836626	5:3_6:2	1	444	767	1090	2	603_164	                      357_0	849_328	835656_836419_836505	836062_836505_836747	836419_836505_890957	836505_836747_891275	19.74	91	0.22	6	5_1	7_8	1	7	1	0	1	1	1	1	1	836242.5	836242.5	NA	NA	"                      graph_bin_annot3(15,834000,837000,c(7,8))"		Full Conversion	545	19.7416	13.4741	9.0791	0	NCO
163	OM3	1500	OM	3	15	890957	891275	892523	892725	891116	892624	5:3_4:4_5:3a	1	1249	1508	1767	3	517_449_542	                      233_72_189	801_826_895	890957_891508_891830_892523	891275_891758_892334_892725	891508_891830_892523_929212	891758_892334_892725_929593	320.8	147	2.18	10	3_5_2	7_7_8	2	15	1	0	1	1	1	1	1	891870	891870	NA	NA	"                      graph_bin_annot3(15,889000,893000,c(7,8))"		Two-Sided	883.5	320.8014	315.1601	365.3358	4.069	NCO
164	OM3	1500	OM	3	15	929212	929593	932673	933245	929402.75	932958.75	5:3_4:4_5:3_6:2_5:3_5:3a	1	3081	3556	4032	6	722_63_1187_40_104_1442	                      525_0_1096_0_0_1057	919_126_1278_79_207_1826	929212_930118_930131_931340_931409_931419_932673	929593_930131_930244_931409_931419_931616_933245	930118_930131_931340_931409_931419_932673_942759	930131_930244_931409_931419_931616_933245_943167	1381.91	336	4.12	23	5_1_5_1_1_10	3_3_3_4_4_34	2	13	1	0	1	1	1	1	1	931180.75	931180.75	NA	NA	"                      graph_bin_annot3(15,928000,934000,c(3,4))"		Two-Sided + patch	2016	1381.9135	786.8043	802.7909	16.6846	NCO
165	OM3	1500	OM	3	15	942759	943167	943283	943688	942963.25	943485.25	03:05	1	117	522	928	1	522	116	929	942759_943283	943167_943688	943283_967506	943688_967611	1746.15	77	22.6	2	2	2	1	2	1	0	1	1	1	1	1	943224.25	943224.25	NA	NA	"                      graph_bin_annot3(15,941000,944000,c(1,2))"		One-Sided	464	1746.1464	1507.4458	1312.0051	26.2984	NCO
166	OM3	1500	OM	3	15	967506	967611	968970	968991	967558.5	968980.5	5:3_4:4_5:3a	1	1360	1422	1484	3	178_974_270	                      0_642_52	356_1307_487	967506_967611_968504_968970	967611_967862_968918_968991	967611_968504_968970_1042440	967862_968918_968991_1043118	630.25	124	5.1	17	1_11_5	3_3_4	2	15	1	0	1	1	1	1	1	968269.5	968269.5	NA	NA	"                      graph_bin_annot3(15,966000,969000,c(3,4))"		Two-Sided	742	630.2513	448.5703	605.8246	6.4106	NCO
167	OM3	1500	OM	3	15	1042440	1043118	1042440	1043118	1042610	1042948	(4:4aCO)	2_nonsis	0	338	677	1	0	0	0	1042440	1043118	1056819	1056865	1.97	56	0.03	0	0	0	1	100	1	1	0	1	1	0	0	1042779	1042779	NA	NA	"                      graph_bin_annot3(15,1041000,1044000,c(5,6,7,8))"		No Strand Transfer	338.5	1.9742	2.4804	2.0678	0	CO
168	OM3	1500	OM	3	15	1056819	1056865	1058977	1059193	1056842	1059085	(5:3)_(5:3a)_(6:2)_(5:3a)_(6:2)_(5:3a)_(4:4)	2_sis	2113	2243	2373	0	432_238_68_1254_94_157	                      216_21_0_1175_11_0	649_455_137_1332_176_314	1056819_1057081_1057489_1057536_1058801_1058879_1058977	1056865_1057468_1057536_1057626_1058868_1058977_1059193	1057081_1057489_1057536_1058801_1058879_1058977_1071436	1057468_1057536_1057626_1058868_1058977_1059193_1091291	202.85	198	1.03	23	5_3_1_11_2_1	3_35_6_6_6_6	0	1	2	0	2	2	2	2	2	1057963.5	1057402.75	1058524.25	NA	"                      graph_bin_annot3(15,1055000,1060000,c(3,4,5,6))"		dNCO	1186.5	202.8452	268.1002	271.8352	3.0058	NCO
169	OM3	1500	OM	3	16	105356	105755	106109	106351	105555.75	106229.75	(4:4aCO)_(3:5)_(4:4a)	2_nonsis	355	674	994	3	484_190	                      217_2	751_379	105356_105972_106109	105755_106107_106351	105972_106109_113385	106107_106351_114050	195.44	83	2.36	7	5_2	3456_4	1	6	1	1	0	1	1	0	0	105892.75	105892.75	NA	NA	"                      graph_bin_annot3(16,104000,107000,c(3,4,5,6))"		One-Sided Unidirectional	497	195.4421	174.452	241.7654	0.9358	CO
170	OM3	1500	OM	3	16	113385	114050	114414	114586	113717.75	114499.75	05:03	1	365	782	1200	1	782	364	1201	113385_114414	114050_114586	114414_161519	114586_161768	43.43	100	0.43	3	3	2	1	1	1	0	1	1	1	1	1	114108.75	114108.75	NA	NA	"                      graph_bin_annot3(16,112000,115000,c(1,2))"		One-Sided	600	43.4316	31.769	38.4157	0	NCO
171	OM3	1500	OM	3	16	161519	161768	164063	164740	161643.5	164401.5	3:5_3:5a	1	2296	2758	3220	2	2318_440	                      2093_0	2544_879	161519_163861_164063	161768_164063_164740	163861_164063_168040	164063_164740_168073	476.76	268	1.78	32	31_1	3_34	2	12	1	0	1	1	1	1	1	163022.5	163022.5	NA	NA	"                      graph_bin_annot3(16,160000,165000,c(3,4))"		Two-Sided	1610	476.7602	587.9541	613.419	2.7826	NCO
172	OM3	1500	OM	3	16	168040	168073	168076	168575	168056.5	168325.5	05:03	1	4	269	534	1	269	3	535	168040_168076	168073_168575	168076_225893	168575_226160	2.47	44	0.06	2	2	6	1	1	1	0	1	1	1	1	1	168191	168191	NA	NA	"                      graph_bin_annot3(16,167000,169000,c(5,6))"		One-Sided	267	2.4677	1.6792	0.7939	0	NCO
173	OM3	1500	OM	3	16	225893	226160	225893	226160	225960	226093	(4:4aCO)	2_nonsis	0	133	266	1	0	0	0	225893	226160	371914	372742	63.67	22	2.87	0	0	0	1	100	1	1	0	1	1	0	0	226026.5	226026.5	NA	NA	"                      graph_bin_annot3(16,224000,227000,c(1,2,7,8))"		No Strand Transfer	133	63.6667	72.455	95.9119	0.08	CO
174	OM3	1500	OM	3	16	371914	372742	374261	374470	372327.75	374365.75	3:5_4:4_3:5a	1	1520	2038	2555	3	1058_717_262	                      609_524_0	1508_910_524	371914_373351_373946_374261	372742_373422_374261_374470	373351_373946_374261_444920	373422_374261_374470_445378	897.26	213	4.22	9	3_5_1	2_2_1	2	16	1	0	1	1	1	1	1	373346.75	373346.75	NA	NA	"                      graph_bin_annot3(16,370000,375000,c(1,2))"		Two-Sided	1277.5	897.2567	954.984	1077.8578	38.915	NCO
175	OM3	1500	OM	3	16	444920	445378	445861	445985	445149	445923	(2:6)_(3:5)_(4:4aCO)	2_nonsis	484	774	1064	3	264_510	                      0_413	528_607	444920_445378_445861	445378_445448_445985	445378_445861_500988	445448_445985_501008	21.22	89	0.24	3	1_2	12_8	1	10	1	1	0	1	1	0	0	445536	445536	NA	NA	"                      graph_bin_annot3(16,443000,446000,c(1,2,7,8))"		One-Sided Unidirectional	532	21.2222	28.2601	23.5288	0	CO
176	OM3	1500	OM	3	16	500988	501008	501008	501086	500998	501047	05:03	1	1	49	97	1	49	0	98	500988_501008	501008_501086	501008_535437	501086_535979	0.99	8	0.12	1	1	2	1	1	1	0	1	1	1	1	1	501022.5	501022.5	NA	NA	"                      graph_bin_annot3(16,499000,502000,c(1,2))"		One-Sided	48.5	0.9871	1.209	0.369	0	NCO
177	OM3	1500	OM	3	16	535437	535979	535437	535979	535573	535843	(4:4aCO)	2_nonsis	0	270	541	1	0	0	0	535437	535979	672209	672569	4.94	45	0.11	0	0	0	1	100	1	1	0	1	1	0	0	535708	535708	NA	NA	"                      graph_bin_annot3(16,534000,536000,c(5,6,7,8))"		No Strand Transfer	270.5	4.9354	3.8828	2.5697	0	CO
178	OM3	1500	OM	3	16	672209	672569	672668	672779	672389.25	672723.25	05:03	1	100	334	569	1	334	99	570	672209_672668	672569_672779	672668_687978	672779_688591	113.51	47	2.4	2	2	7	1	1	1	0	1	1	1	1	1	672556.25	672556.25	NA	NA	"                      graph_bin_annot3(16,671000,673000,c(7,8))"		One-Sided	284.5	113.5143	106.2844	103.2671	1.1976	NCO
179	OM3	1500	OM	3	16	687978	688591	689677	691459	688284.25	690568.25	03:05	1	1087	2284	3480	1	2284	1086	3481	687978_689677	688591_691459	689677_739738	691459_739829	372.62	290	1.29	5	5	6	1	2	1	0	1	1	1	1	1	689426.25	689426.25	NA	NA	"                      graph_bin_annot3(16,686000,692000,c(5,6))"		One-Sided	1740	372.6231	442.52	490.7236	3.6682	NCO
180	OM3	1500	OM	3	16	739738	739829	741423	741972	739783.5	741697.5	(6:2)_(5:3)_(4:4)_(3:5)_(4:4aCO)	2_nonsis	1595	1914	2233	5	72_130_1311_400	                      0_0_1163_82	144_261_1459_719	739738_739829_739882_741253_741423	739829_739882_740090_741341_741972	739829_739882_741253_741423_812845	739882_740090_741341_741972_812990	160.89	186	0.87	15	1_1_10_3	12_2_1_6	3	20	1	1	0	2	2	1	1	740740.5	740740.5	NA	NA	"                      graph_bin_annot3(16,738000,742000,c(1,2,5,6))"		Two-Sided Bidirectional	1116.5	160.8942	150.5247	142.6016	1.869	CO
181	OM3	1500	OM	3	16	812845	812990	813489	813633	812917.25	813561.25	(2:6)_(4:4)_(5:3)_(4:4aCO)	2_nonsis	500	644	787	4	178_250_216	                      0_0_0	356_499_432	812845_812990_813201_813489	812990_813201_813489_813633	812990_813201_813489_885455	813201_813489_813633_885683	1293.57	66	19.74	3	1_1_1	34_34_356	3	20	1	1	0	2	2	1	1	813239.25	813239.25	NA	NA	"                      graph_bin_annot3(16,811000,814000,c(3,4,5,6))"		One-Sided Bidirectional	393.5	1293.5698	1291.9624	1243.1904	35.9454	CO
182	OM3	1500	OM	3	16	885455	885683	885683	885979	885569	885831	05:03	1	1	262	523	1	262	0	524	885455_885683	885683_885979	885683_888536	885979_888652	21.72	44	0.5	1	1	3	1	1	1	0	1	1	1	1	1	885700	885700	NA	NA	"                      graph_bin_annot3(16,884000,886000,c(3,4))"		One-Sided	261.5	21.7158	33.6545	34.7023	0	NCO
183	OM3	1500	OM	3	16	888536	888652	888868	888934	888594	888901	(2:6)_(4:4aCO)	2_nonsis	217	307	397	2	307	216	398	888536_888868	888652_888934	888868_920519	888934_920779	392.36	33	11.87	2	2	12	1	16	1	1	0	1	2	1	0	888747.5	888747.5	NA	NA	"                      graph_bin_annot3(16,887000,889000,c(1,2,3,4))"		Full Conversion	198.5	392.3647	674.7623	657.2607	24.4448	CO
184	OM3	1500	OM	3	16	920519	920779	921271	921352	920649.25	921311.25	05:03	1	493	662	832	1	662	492	833	920519_921271	920779_921352	921271_925093	921352_948066	481.7	69	6.95	12	12	2	1	1	1	0	1	1	1	1	1	920980.25	920980.25	NA	NA	"                      graph_bin_annot3(16,919000,922000,c(1,2))"		One-Sided	416	481.6956	465.8058	516.9918	18.6118	NCO
1	OM4	1500	OM	4	1	41481	41587	42257	42484	41534.25	42370.25	(5:3)_(5:3a)_(4:4aCO)	2_nonsis	671	836	1002	3	465_372	                      296_142	634_601	41481_41883_42257	41587_42115_42484	41883_42257_60267	42115_42484_60417	19.74	83	0.24	8	6_2	2_17	2	30	1	1	0	1	1	0	0	41952.25	41952.25	NA	NA	"                      graph_bin_annot3(1,40000,43000,c(1,2,7,8))"		Two-Sided Unidirectional	501	19.7416	49.0016	50.0556	0.5826	CO
2	OM4	1500	OM	4	1	60267	60417	61084	61164	60342	61124	03:05	1	668	782	896	1	782	667	897	60267_61084	60417_61164	61084_71116	61164_71281	241.34	75	3.24	5	5	5	1	2	1	0	1	1	1	1	1	60733	60733	NA	NA	"                      graph_bin_annot3(1,59000,62000,c(5,6))"		One-Sided	448	241.3413	230.7415	218.7261	4.1518	NCO
3	OM4	1500	OM	4	1	71116	71281	71312	71535	71198.5	71423.5	05:03	1	32	225	418	1	225	31	419	71116_71312	71281_71535	71312_129517	71535_130254	384.47	35	11.05	2	2	7	1	1	1	0	1	1	1	1	1	71311	71311	NA	NA	"                      graph_bin_annot3(1,70000,72000,c(7,8))"		One-Sided	209	384.4681	1112.8714	630.2844	83.7134	NCO
4	OM4	1500	OM	4	1	129517	130254	130975	132066	129885.5	131520.5	(5:3)_(4:4ai)_(3:5)_(4:4bCO)	2_nonsis	722	1635	2548	4	684_367_584	                      108_121_0	1259_613_1169	129517_130362_130897_130975	130254_130776_130975_132066	130362_130897_130975_170726	130776_130975_132066_170945	2039.8	212	9.61	6	3_2_1	4_2_1	3	21	1	1	0	2	2	1	1	130703	130703	NA	NA	"                      graph_bin_annot3(1,128000,133000,c(1,2,3,4))"		Two-Sided Bidirectional	1274	2039.8031	2078.5159	1698.5676	99.9506	CO
5	OM4	1500	OM	4	1	170726	170945	170945	172280	170835.5	171612.5	05:03	1	1	777	1553	1	777	0	1554	170726_170945	170945_172280	170945_203038	172280_230218	182.61	129	1.41	1	1	2	1	1	1	0	1	1	1	1	1	171224	171224	NA	NA	"                      graph_bin_annot3(1,169000,173000,c(1,2))"		One-Sided	776.5	182.61	283.626	210.0259	2.4946	NCO
6	OM4	1500	OM	4	2	60793	60945	63304	63831	60869.25	63567.25	(3:5)_(4:4)_(5:3)_(4:4ai)_(5:3a)_(4:4bCO)	3	2360	2698	3037	0	182_854_732_443_487	                      90_743_445_218_191	274_965_1020_668_783	60793_61035_61810_62445_63048_63304	60945_61067_62000_62830_63113_63831	61035_61810_62445_63048_63304_110746	61067_62000_62830_63113_63831_110917	579.91	253	2.29	29	4_13_2_4_6	3_3_6_7_5	0	2	2	1	1	2	2	1	1	62218.25	61543.75	62892.75	NA	"                      graph_bin_annot3(2,59000,64000,c(3,4,5,6,7,8))"		>2 Chr CO	1518.5	579.9101	354.7984	210.9731	3.7504	CO
7	OM4	1500	OM	4	2	110746	110917	112684	113236	110831.75	112959.75	(2:6)_(3:5)_(4:4aCO)	2_nonsis	1768	2128	2489	3	647_1482	                      395_1039	899_1924	110746_111312_112684	110917_111645_113236	111312_112684_135796	111645_113236_135971	54.29	207	0.26	18	5_13	56_7	1	10	1	1	0	1	1	0	0	111895.75	111895.75	NA	NA	"                      graph_bin_annot3(2,109000,114000,c(5,6,7,8))"		One-Sided Unidirectional	1244.5	54.2895	48.0229	38.6492	0	CO
